"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots","Adaxial","Somite1","other"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1","X","Y","Z"," ","Median ch0","Median ch1"," "," ","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","","","","",""
"11601","11601","","2","32","1497.7392884259968","106.13401400425487","207.18849320338893","3.4565956782074156","1614.0","106.0","522.0260481561207","418.30202772154837","149.10773260888243","2.2825136323633135","399879.0","27903.0","137","61","0","1","0"
"11602","11602","","2","31","1545.3365024643804","106.14852049509244","174.3502702794333","3.360515709257093","1621.0","106.0","517.2769692411724","418.8486685245699","149.20675723556835","2.2825136323633135","399048.0","26821.0","137","61","0","1","0"
"11603","11603","620.8229877014235","2","30","1540.1316634840175","106.28456133283086","198.9724599466873","3.505721935789536","1627.0","106.0","514.4933966620756","420.49592807271245","149.35864746187434","2.2825136323633135","409204.0","27884.0","137","61","0","1","0"
"11604","11604","","2","29","1577.093563017809","105.82204005832628","224.1404872041004","3.589877447922269","1696.0","106.0","510.08462855338024","419.6279017408001","149.3912354607653","2.2825136323633135","411759.0","27296.0","137","61","0","1","0"
"11605","11605","","2","28","1603.562338241849","105.70484658270966","206.38640003440662","3.5593657222063237","1682.5","105.0","507.3840372713803","420.71263877618753","148.36539529718164","2.2825136323633135","465557.0","30222.0","137","61","0","1","0"
"11606","11606","646.5954780162825","2","27","1596.3162075614457","105.95936486689376","225.59063404663652","3.1042925312071947","1646.5","106.0","503.884153598011","420.60759653268735","147.22789397599254","2.2825136323633135","456409.0","29926.0","137","61","0","1","0"
"11607","11607","664.2495618710471","2","26","1598.1535708509975","106.15141734846209","225.0052794632176","3.547582795230081","1660.0","106.0","501.2454534434217","419.49810166945997","147.14979961338275","2.2825136323633135","477543.0","31335.0","137","61","0","1","0"
"11608","11608","681.2873338404276","2","25","1640.1234003438897","105.94042315154475","242.33706599579722","3.38912710824504","1751.5","105.0","498.51075848725924","418.3322487621719","146.35000985239242","2.2825136323633135","433173.0","27608.0","137","61","0","1","0"
"11609","11609","685.8892720019383","2","24","1651.9511155137575","105.87068927817319","226.67430801780367","3.5228852142929736","1721.5","106.0","495.9442957438044","418.0841090939325","145.70462077763798","2.2825136323633135","483986.0","30451.0","137","61","0","1","0"
"11610","11610","755.6159244856734","2","23","1716.4405351604682","106.31757364249512","244.29583994301777","3.30537526312318","1795.0","106.0","492.8772318350189","416.77691088082236","145.7047060457675","2.2825136323633135","508457.0","30921.0","137","61","0","1","0"
"11611","11611","706.1305810006194","2","22","1692.9931215248225","105.7862083352486","227.32257436255608","3.326102019281782","1748.0","106.0","490.4328537332929","416.78133782506086","145.01790740254438","2.2825136323633135","474589.0","29084.0","137","61","0","1","0"
"11612","11612","704.9371398419208","2","21","1675.0795470915054","105.99942086146258","246.94040804156845","3.771664008924488","1815.0","106.0","488.4997147641235","415.65203682925403","144.67887510290927","2.2825136323633135","433639.0","26821.0","137","61","0","1","0"
"11613","11613","733.0891612077081","2","20","1648.2256819630825","106.3242418473039","265.39399242988486","3.742814346892679","1722.5","106.0","487.0565174261089","415.0936775182756","144.41576654004405","2.2825136323633135","467649.0","29684.0","137","61","0","1","0"
"11614","11614","720.1053078574552","2","19","1628.8223582131536","105.98475567389126","274.4768224327756","3.6108619394304315","1729.0","106.0","484.84419133974103","413.4700968820128","144.18410732996412","2.2825136323633135","474007.0","30368.0","137","61","0","1","0"
"11615","11615","705.4356457873055","2","18","1685.0774949275474","106.24036208058298","237.66193281288218","3.507532091432679","1767.0","106.0","483.2150487343803","412.3457350485977","144.44398665273994","2.2825136323633135","468125.0","28852.0","137","61","0","1","0"
"11616","11616","692.0500087620037","2","17","1666.3996925183326","106.38056169820314","270.56885158920045","3.3635387878579426","1776.5","106.0","481.3091959497631","412.38069115001036","144.3584949337167","2.2825136323633135","480812.0","30216.0","137","61","0","1","0"
"11617","11617","714.8170588002713","2","16","1678.6813115367936","106.63911812086404","249.48574838144663","3.8336639579090965","1779.0","107.0","478.74648651514514","411.86752847213256","143.9701205516173","2.2825136323633135","488446.0","30288.0","137","61","0","1","0"
"11618","11618","744.2369999270061","2","15","1744.5529760371137","106.63412755514604","255.9374264315651","3.6400852909350765","1850.0","106.5","476.07194896573344","410.66279164380273","143.65366836324327","2.2825136323633135","505597.0","30273.0","137","61","0","1","0"
"11619","11619","772.8916942129733","2","14","1768.879339541289","106.68396174941523","259.8966032717927","3.6062977093046324","1854.0","106.0","474.0438193790692","409.5617805888271","142.9983902352393","2.2825136323633135","482954.0","28642.0","137","61","0","1","0"
"11620","11620","724.1300449567505","2","13","1711.7331835286727","107.21397591991159","246.16377589721316","3.7473795751471886","1783.5","107.0","472.34013571026424","408.4787935475495","141.96879700301386","2.2825136323633135","468770.0","28941.0","137","61","0","1","0"
"11621","11621","679.5160767902323","2","12","1649.0467178446997","107.05412330806828","255.67627206643726","3.5440829490519437","1741.0","107.0","470.1163496674263","406.94843524686354","140.6187805772234","2.2825136323633135","469186.0","30029.0","137","61","0","1","0"
"11622","11622","706.747898342928","2","11","1649.6062083431723","106.92142375017293","254.10910048767118","3.9716781394851033","1784.5","106.0","469.1083793363098","406.5671244522049","140.32462211818137","2.2825136323633135","430374.0","27455.0","137","61","0","1","0"
"11623","11623","735.466216555351","2","10","1705.2514769864997","107.23969226104184","255.18349156363868","3.817505059321098","1792.0","107.0","466.68631130960347","404.6105391283941","139.4052659763604","2.2825136323633135","499918.0","31059.0","137","61","0","1","0"
"11624","11624","722.3062940249475","2","9","1681.969243451705","107.08434100199673","232.98199802116434","3.662069433728939","1730.0","107.0","464.9452049144462","403.21425668085294","137.73916560665165","2.2825136323633135","488502.0","30584.0","137","61","0","1","0"
"11625","11625","710.5906348074008","2","8","1673.0883583504208","107.4513376696827","233.71193175038627","3.7985587344519884","1757.0","108.0","463.0625419671856","401.4865144423858","134.55035959667663","2.2825136323633135","470161.0","29517.0","137","61","0","1","0"
"11626","11626","","2","7","1567.8707170477558","107.84975278505975","332.64235986823405","3.885644996694397","1682.0","108.0","461.735476957914","401.4865144423858","130.56916456886174","2.2825136323633135","457109.0","31214.0","137","61","0","1","0"
"11627","11627","","2","6","1703.5300969686089","108.06888371038872","235.91247554764163","3.923030350415095","1787.0","108.0","459.24723006552966","401.4865144423858","124.26560577482148","2.2825136323633135","502741.0","31176.0","137","61","0","1","0"
"11628","11628","","2","5","1777.4294564835584","107.92072248136554","229.94135197863432","3.757813797081289","1843.0","108.0","455.9295675423506","401.4865144423858","115.63968321455589","2.2825136323633135","532913.0","31828.0","137","61","0","1","0"
"11629","11629","","2","4","1764.717391526622","107.85780091769136","240.45659984252504","4.1377484007084195","1901.0","108.0","453.9389700284432","401.4865144423858","110.33142317746936","2.2825136323633135","460785.0","27605.0","137","61","0","1","0"
"11630","11630","","2","3","1658.1752616450203","108.33656343142034","316.3879819759394","4.122450481056952","1855.0","108.0","451.9483725145357","401.4865144423858","105.85257877117762","2.2825136323633135","436246.0","28035.0","137","61","0","1","0"
"11631","11631","","2","2","1711.569813577781","108.67674142640259","266.47853977605627","4.1761032076300095","1791.0","108.0","450.2895412529462","399.38578649001755","102.27068108645149","2.2825136323633135","501881.0","31436.0","137","61","0","1","0"
"11632","11632","","2","1","1590.4688879201392","108.85008388190043","333.28038220562246","4.375764973626785","1648.0","108.0","448.7965931175156","399.38578649001755","97.62595355400079","2.2825136323633135","459735.0","31039.0","137","61","0","1","0"
"11633","11633","","1","0","1589.2065396900887","110.1054944760832","345.5310833798481","4.800726851822428","1771.5","110.0","446.47422935129026","399.38578649001755","93.81064165234487","2.2825136323633135","406058.0","27647.0","137","61","0","1","0"
"11634","11634","421.2394841757658","2","29","1376.5927722319723","106.49844186157027","82.76720477045511","3.729402174669214","1407.5","106.0","507.8295665493255","415.93141408762403","171.93435337516038","1.8863749027795975","211831.0","16291.0","122","61","1","0","0"
"11635","11635","424.12007815856157","2","28","1391.4260700301106","106.09316260249844","102.78769156154391","3.5162200513859294","1426.0","107.0","505.1772168323775","415.4830778958335","172.06799923090404","1.8863749027795975","207682.0","15733.0","122","61","1","0","0"
"11636","11636","442.8420607215681","2","27","1411.586939249983","105.80776218506428","98.92543322718443","3.3692871868326533","1414.0","106.0","501.8610686052612","415.7669461502327","170.9306211954577","1.8863749027795975","225840.0","16923.0","122","61","1","0","0"
"11637","11637","434.1824408770886","2","26","1388.1152103629636","106.18882981214232","83.91233344195656","3.5279498565307708","1417.5","106.0","499.124641275833","414.8253730657988","170.23297632912892","1.8863749027795975","221141.0","16869.0","122","61","1","0","0"
"11638","11638","396.74313176296175","2","25","1369.1924828022939","106.32770057572232","87.33154420897844","3.6107313789484783","1369.0","106.0","496.763076407908","413.83291242924116","169.5676397811053","1.8863749027795975","221539.0","17204.0","122","61","1","0","0"
"11639","11639","431.14737413596805","2","24","1402.1756917640682","106.85160750535142","89.92359111684165","3.5346304870085037","1387.0","106.0","494.00000826983586","413.52143989234423","169.7651255034395","1.8863749027795975","217153.0","16556.0","122","61","1","0","0"
"11640","11640","411.7684366347247","2","23","1383.2175672157084","106.5384531892738","77.00471860761931","3.839563539011815","1410.5","107.0","491.34733531142126","412.63542650090386","170.18985477172194","1.8863749027795975","217072.0","16812.0","122","61","1","0","0"
"11641","11641","415.5818667731537","2","22","1406.0606968908069","106.52521287209912","80.84886730609485","3.492899030882991","1423.5","107.0","489.1133052795564","412.000824278828","168.60835167581575","1.8863749027795975","220072.0","16742.0","122","61","1","0","0"
"11642","11642","436.97310830710626","2","21","1437.3835979147448","106.21062028477985","102.16067735431749","3.5425212935427446","1464.5","106.0","487.0480854254086","410.71555603884235","167.62675598050185","1.8863749027795975","219557.0","16258.0","122","61","1","0","0"
"11643","11643","480.21200505333","2","20","1479.7671373366675","106.68055445799168","103.05714082145857","3.9547055862491174","1516.5","107.0","484.55069603756675","409.52417175190266","167.08708973142728","1.8863749027795975","228374.0","16533.0","122","61","1","0","0"
"11644","11644","405.7370196760734","2","19","1379.203654842853","106.54315595583142","81.38275915782775","3.6636334335812095","1398.0","106.0","481.38403591195646","408.1260044890127","167.25528108649695","1.8863749027795975","220523.0","17040.0","122","61","1","0","0"
"11645","11645","375.6520472866944","2","18","1339.0650960033938","106.50994759439324","81.69102798503764","3.2832094679139305","1351.0","107.0","479.845587203002","406.78000116967365","168.39792060963342","1.8863749027795975","196935.0","15703.0","122","61","1","0","0"
"11646","11646","398.34733398829337","2","17","1373.0870335141615","106.37421006353142","77.3697478840331","3.2794385358732563","1388.0","107.0","477.32085522922466","406.26096099016183","168.1845182289868","1.8863749027795975","220438.0","17047.0","122","61","1","0","0"
"11647","11647","379.7303307487121","2","16","1357.300196724402","106.45200196114348","67.99978479319134","4.011079131470991","1364.0","106.0","475.29213290113915","406.05179946899324","167.82780169210102","1.8863749027795975","217621.0","16993.0","122","61","1","0","0"
"11648","11648","388.20164865212905","2","15","1369.382385751898","107.09992140328394","72.03415031760775","3.679094890854523","1390.5","107.5","473.06616300957455","405.90628720083924","167.46841500697215","1.8863749027795975","210060.0","16404.0","122","61","1","0","0"
"11649","11649","438.04937289927807","2","14","1424.7000742161686","106.74419349838018","91.31793788918972","3.41415519042093","1418.5","107.0","471.2633499919687","405.3229446152039","165.3166523487723","1.8863749027795975","216241.0","16100.0","122","61","1","0","0"
"11650","11650","379.7561473115507","2","13","1384.0259069105787","106.67390153633242","74.04214679644942","3.6465134956524103","1404.0","106.0","470.037132874005","404.4833162835474","165.9556037122493","1.8863749027795975","212565.0","16329.0","122","61","1","0","0"
"11651","11651","379.1611329871555","2","12","1435.8997517451835","107.27431466363257","81.24365796441658","3.5282529397366122","1429.0","107.0","467.7359974527314","403.9734286964492","165.04577973268266","1.8863749027795975","229013.0","17133.0","122","61","1","0","0"
"11652","11652","409.398136894103","2","11","1407.3839657651126","107.03282389314754","83.04181324860846","3.6532428689732477","1425.0","107.0","466.231576068279","403.2008482003847","163.89140987601505","1.8863749027795975","218026.0","16641.0","122","61","1","0","0"
"11653","11653","477.71937777651664","2","10","1467.4246793917764","107.28193287512292","96.64453866051082","3.8448158976841054","1445.0","106.0","463.83761770247855","402.2846977024127","162.1650824045966","1.8863749027795975","230113.0","16881.0","122","61","1","0","0"
"11654","11654","389.5117267501023","2","9","1377.8028586021674","108.2552141922111","70.65339307339372","4.001863291889481","1381.0","108.0","461.57240384934437","400.99564287115214","161.61026867192595","1.8863749027795975","203087.0","15925.0","122","61","1","0","0"
"11655","11655","","2","8","1376.2970807762374","108.52649675410123","92.87629964145329","3.8054628845405754","1347.0","109.0","458.75760715989674","400.3779023513356","158.95458148528778","1.8863749027795975","222128.0","17591.0","122","61","1","0","0"
"11656","11656","","2","7","1346.9281908782366","108.09482500614745","74.87284425194144","3.8520723236103933","1377.0","107.5","457.5938104854696","399.7231516371054","155.59378472426317","1.8863749027795975","204894.0","16314.0","122","61","1","0","0"
"11657","11657","","2","6","1398.1729609801803","108.27196998848444","76.52994434508886","4.06349523068592","1415.0","108.5","454.6766407507199","398.42394458772173","149.10743044309748","1.8863749027795975","222678.0","17065.0","122","61","1","0","0"
"11658","11658","","2","5","1484.6929385337528","109.10186584122998","121.55080891719804","4.153969210028939","1527.5","109.0","451.6459483967964","399.31677053114316","142.00612579390287","1.8863749027795975","233913.0","16971.0","122","61","1","0","0"
"11659","11659","","2","4","1358.109394548433","109.37958386228894","132.14516271147212","4.752958319399311","1357.0","109.0","449.3123056762534","398.27331192513697","136.793822519014","1.8863749027795975","213131.0","17169.0","122","61","1","0","0"
"11660","11660","","2","3","1283.011296993198","109.0558542430504","132.76231001218557","4.1805425434063785","1314.5","109.0","447.79764825524825","397.4978558768746","132.85435395387378","1.8863749027795975","201089.0","17009.0","122","61","1","0","0"
"11661","11661","","2","2","1268.2133365792654","109.03100111762156","145.1634163881107","4.196913992395091","1296.0","108.0","447.22342796671643","396.8328107835676","129.2583179519657","1.8863749027795975","197865.0","17123.0","122","61","1","0","0"
"11662","11662","","2","1","1502.4985503243909","110.94195337154066","96.97919716438389","4.932746698987236","1498.5","110.0","444.57516170360884","398.1276042067027","124.94693442499884","1.8863749027795975","226465.0","16791.0","122","61","1","0","0"
"11663","11663","","1","0","1463.482450513893","110.10048500095712","112.10506093925831","4.221489599366404","1501.5","110.0","444.12704661084996","397.1003191856422","119.26050377875855","1.8863749027795975","233233.0","17450.0","122","61","1","0","0"
"11664","11664","","2","58","1063.0724854461473","107.27212753889383","60.95141778776288","4.003112283142102","1079.0","107.0","612.4807556360256","408.0983100999616","153.56275984080784","1.8863749027795975","161105.0","16300.0","95","61","1","0","0"
"11665","11665","","2","57","1168.3051338727482","107.74425397573656","102.97025630392301","3.8763196813095813","1216.5","107.5","609.5296163525627","408.2930358228211","155.55165079369627","1.8863749027795975","179444.0","16380.0","95","61","1","0","0"
"11666","11666","","2","56","1162.949985751695","108.17448166538446","79.48478697678114","3.75285586800984","1186.5","108.0","605.5240334842308","408.20750487357026","156.26892333336414","1.8863749027795975","178678.0","16643.0","95","61","1","0","0"
"11667","11667","","2","55","1191.9904284823215","107.68630177319837","110.24696097045691","4.015834490258905","1229.0","108.0","601.7506515472439","408.27748186616117","157.79767432497482","1.8863749027795975","185811.0","16881.0","95","61","1","0","0"
"11668","11668","","2","54","1180.932106991516","107.83054517297683","119.77898470163265","4.043304935841554","1226.0","108.0","599.7408800688219","408.54168887898294","159.89779934153222","1.8863749027795975","186645.0","16842.0","95","61","1","0","0"
"11669","11669","","2","53","1285.9684528571397","107.57868514063661","111.03520253372686","3.8431034020248798","1319.0","108.0","596.3197548872643","408.67097670811654","161.6569243879138","1.8863749027795975","202222.0","16872.0","95","61","1","0","0"
"11670","11670","","2","52","1206.4961888699813","107.19623530995679","85.53052457838808","3.5557983546562895","1189.0","107.0","592.552422321966","408.47491087825324","161.67638513236415","1.8863749027795975","181264.0","16091.0","95","61","1","0","0"
"11671","11671","","2","51","1252.3288110759029","107.46335126716366","106.74204688844694","3.7160215703318653","1236.0","107.0","591.3676855147703","408.74107762636464","163.54005461150987","1.8863749027795975","203307.0","17509.0","95","61","1","0","0"
"11672","11672","","2","50","1219.03398992492","106.89622382245977","105.13084479450373","3.6359477858557505","1261.0","106.5","587.5970955954858","408.6882656239767","164.3722101044312","1.8863749027795975","191317.0","16681.0","95","61","1","0","0"
"11673","11673","","2","49","1285.831821224243","107.63498341054314","132.55814281581738","3.6584161788975615","1322.0","107.0","584.1796931041981","408.65383479313846","165.20254115256026","1.8863749027795975","203077.0","17097.0","95","61","1","0","0"
"11674","11674","382.03839417968385","2","48","1199.0156713427014","106.67705086585215","105.35328637757472","3.499360241400974","1204.0","106.0","582.0423513956036","408.3112404811218","164.7571168659079","1.8863749027795975","189399.0","16786.0","95","61","1","0","0"
"11675","11675","412.630290156099","2","47","1272.1501422580727","107.41342640769534","106.9750619552505","4.057582860751022","1305.0","107.0","579.9147107852008","407.34924973544867","165.66681703116362","1.8863749027795975","192565.0","16341.0","95","61","1","0","0"
"11676","11676","472.04385155209224","2","46","1328.2004358058623","106.6918693694028","131.6037752459861","3.923973126537657","1384.0","106.0","577.6118622706775","407.6160637239574","165.97537219370787","1.8863749027795975","204113.0","16185.0","95","61","1","0","0"
"11677","11677","557.2044932319407","2","45","1411.1793677220612","106.82677920489266","140.1723509351301","4.009864254949129","1436.0","106.5","574.7766853431068","408.2024061562655","167.35196318379542","1.8863749027795975","221137.0","16647.0","95","61","1","0","0"
"11678","11678","508.27955125118694","2","44","1380.3577749729277","106.78697536711027","126.82132504431802","3.7693455088796437","1369.5","106.0","572.7462590705325","407.8944409538107","167.76404665179584","1.8863749027795975","215756.0","16647.0","95","61","1","0","0"
"11679","11679","445.3456414775212","2","43","1295.4582783439414","106.6878383335973","129.75915083575202","3.6932483980898407","1348.5","106.0","570.6585299601794","407.6927978586974","168.7245233937245","1.8863749027795975","194369.0","16115.0","95","61","1","0","0"
"11680","11680","354.73647274001996","2","42","1194.382520190866","106.72232926401702","106.36107913602955","3.994657094105796","1216.5","107.0","568.0340051877236","407.52307523782997","168.78867866214202","1.8863749027795975","189797.0","16864.0","95","61","1","0","0"
"11681","11681","329.1282904729883","2","41","1143.236554900742","106.11638594845006","99.10998282167154","3.41748490069949","1171.0","106.0","564.5107648679351","407.14047154259015","169.14592507986168","1.8863749027795975","172382.0","15834.0","95","61","1","0","0"
"11682","11682","399.7286294381087","2","40","1236.0672136975336","106.46184786225133","113.36539538827722","3.5324321924090274","1264.5","106.0","561.7268282244951","407.7894265358427","170.291260093359","1.8863749027795975","197290.0","16896.0","95","61","1","0","0"
"11683","11683","394.3613067612739","2","39","1299.3240548034598","105.93625211161827","109.06825153410622","3.4477879438218753","1334.5","106.0","558.0235596949135","408.31060067680744","170.41219497214206","1.8863749027795975","204188.0","16416.0","95","61","1","0","0"
"11684","11684","388.864807607627","2","38","1281.765692627266","106.05239743378985","96.80598751963672","3.5637995829568334","1319.0","106.0","554.6414777475366","408.4537653656004","170.23833476804919","1.8863749027795975","198331.0","16474.0","95","61","1","0","0"
"11685","11685","","2","37","1151.727887964035","106.10750076216715","153.7624709201265","3.357069372252301","1120.5","105.0","550.521888426809","408.1983886991944","170.02742145772862","1.8863749027795975","175457.0","16301.0","95","61","1","0","0"
"11686","11686","","2","36","1333.0157064956943","106.64971691844715","89.84646756826726","3.6634215282296743","1339.0","107.0","546.4233772097446","410.7605120148829","169.65516605258964","1.8863749027795975","213634.0","17162.0","95","61","1","0","0"
"11687","11687","","2","35","1178.6389245567266","105.9349901972444","131.55176882056102","3.7139188980859066","1170.0","106.0","541.5983437055911","410.4274433403846","169.21570313229037","1.8863749027795975","185374.0","16540.0","95","61","1","0","0"
"11688","11688","","2","34","1264.1986741819587","106.18519450170379","101.28306720282707","3.57710452541526","1304.0","106.0","536.7182625687018","411.71387226886327","170.38075966995024","1.8863749027795975","196648.0","16441.0","95","61","1","0","0"
"11689","11689","","2","33","1247.450410921994","105.86670843671517","91.34308288525041","3.4929528285413407","1259.0","106.0","533.8974165075655","411.362174571501","169.23436273047236","1.8863749027795975","196464.0","16619.0","95","61","1","0","0"
"11690","11690","","2","32","1180.7287780790275","106.23091360650486","128.06395185548305","3.382263942660613","1229.0","106.0","530.130549278551","411.1456439091412","169.13772422514114","1.8863749027795975","184820.0","16543.0","95","61","1","0","0"
"11691","11691","","2","31","1192.0126042733127","106.13381508697277","124.55841117715107","3.274786137190495","1206.0","106.0","527.4214041972931","414.0106279308201","169.21570774646696","1.8863749027795975","183655.0","16215.0","95","61","1","0","0"
"11692","11692","","2","30","1266.8480555429062","106.05463532605425","139.65585429981465","3.423598092120558","1289.0","105.0","524.2700037800228","414.3423436535308","169.26492464389005","1.8863749027795975","203150.0","16869.0","95","61","1","0","0"
"11693","11693","","2","29","1232.9911379550535","105.79793403037925","147.81108931345182","3.393554741945352","1243.0","105.0","520.6210803044454","414.5082015148862","169.32572133933675","1.8863749027795975","198844.0","16941.0","95","61","1","0","0"
"11694","11694","","2","28","1449.0113342074064","105.79346204017403","118.17849364824154","3.721676740326308","1478.0","105.0","517.7399080057705","413.8163295253689","167.4053605830137","1.8863749027795975","225074.0","16497.0","95","61","1","0","0"
"11695","11695","","2","27","1492.9383226692264","106.14631173852798","111.49811210811066","3.7189346725333987","1547.0","106.0","513.3205932856288","413.68759293930066","166.0749364074554","1.8863749027795975","226235.0","15915.0","95","61","1","0","0"
"11696","11696","","2","26","1519.2115163313886","105.26170169546413","110.76817075939773","3.222006401968504","1568.5","105.0","511.9940840751003","412.5265879098131","166.11835921701623","1.8863749027795975","236364.0","16189.0","95","61","1","0","0"
"11697","11697","","2","25","1492.2264016891259","105.6626918495584","111.41339522199952","3.4218844842992757","1466.0","105.0","510.15215121397136","411.5151987715147","165.23191829524123","1.8863749027795975","236505.0","16804.0","95","61","1","0","0"
"11698","11698","","2","24","1386.3142154124093","106.0887199292485","130.32898894695475","3.462902958302852","1419.5","106.0","507.3328201997262","410.68590946473785","165.29560740483703","1.8863749027795975","210066.0","16341.0","95","61","1","0","0"
"11699","11699","","2","23","1391.346139586322","105.9472254301743","145.27584064228245","3.7402198979524885","1364.5","106.0","504.1818239885296","409.6907622966056","165.3679812527176","1.8863749027795975","200601.0","15553.0","95","61","1","0","0"
"11700","11700","","2","22","1502.0609636365457","105.80559108383835","128.8925352389572","3.470051190237621","1476.0","106.0","501.61053142251404","408.66925824532433","163.55975318962751","1.8863749027795975","244192.0","17384.0","95","61","1","0","0"
"11701","11701","","2","21","1411.9214309274262","106.13608077809576","119.40003597797856","3.4467249264329576","1395.0","106.0","499.45468237944965","407.67411107719215","163.61475667907524","1.8863749027795975","223610.0","16807.0","95","61","1","0","0"
"11702","11702","400.62798247622874","2","20","1430.8448198722042","106.53910123565284","104.2502253154555","3.430891012162013","1451.0","106.0","497.35643900059944","406.7187419049398","165.15883980213778","1.8863749027795975","229138.0","17056.0","95","61","1","0","0"
"11703","11703","449.51971067014154","2","19","1489.3131210517304","106.28286712768599","114.18004808824891","3.2710140737454227","1501.0","106.0","495.03212927896504","405.2404043154354","164.95390521563456","1.8863749027795975","243295.0","17356.0","95","61","1","0","0"
"11704","11704","414.83656085424263","2","18","1440.7733943343517","106.20497478728444","103.93806001120578","3.8227277514397584","1437.0","106.0","492.94379915064786","403.8291016899767","163.7165373284023","1.8863749027795975","229358.0","16922.0","95","61","1","0","0"
"11705","11705","436.97731402661515","2","17","1487.8208829603252","106.35214647859547","117.95068889948604","3.5074631040369817","1501.0","106.0","490.5397553532808","403.3984649219469","163.2896006099714","1.8863749027795975","232949.0","16573.0","95","61","1","0","0"
"11706","11706","426.5134733547294","2","16","1412.5242253397187","106.55041504524682","98.56870618844778","3.489692115141011","1442.5","107.0","488.42445367244926","402.6836541712005","164.29407990744127","1.8863749027795975","222410.0","16725.0","95","61","1","0","0"
"11707","11707","469.0829587578016","2","15","1493.105519214008","106.72199427045544","109.89934570586698","3.6005340841574505","1535.0","106.0","486.14093263772304","402.14132007886667","164.40195730927366","1.8863749027795975","234404.0","16649.0","95","61","1","0","0"
"11708","11708","495.2508793191807","2","14","1530.0667355312228","107.001010103959","129.47048015456917","3.587853497771944","1554.5","107.0","484.678292528823","401.88429185361053","164.1949450313274","1.8863749027795975","235234.0","16595.0","95","61","1","0","0"
"11709","11709","543.6735431458792","2","13","1608.8942703377782","106.4760082622798","134.47706517574346","3.5062411214076348","1645.5","106.0","482.7547214309612","400.8350786855379","161.63115100955946","1.8863749027795975","240421.0","15881.0","95","61","1","0","0"
"11710","11710","579.1538438742539","2","12","1628.8050604165953","106.26328075999845","133.1166278670198","3.8883987575156134","1663.5","106.0","480.2720905371718","399.780755153399","161.5463473863856","1.8863749027795975","245656.0","16032.0","95","61","1","0","0"
"11711","11711","567.9314683322983","2","11","1629.7854501043269","107.19657288851978","127.64377899019978","3.5767512867599356","1651.5","107.0","478.7554774376044","399.07974751176243","160.9873337034856","1.8863749027795975","252444.0","16724.0","95","61","1","0","0"
"11712","11712","598.5076404522661","2","10","1658.3340120934577","107.26608765551106","152.734415205011","3.7555639076693836","1603.0","107.0","476.3611587529155","397.4500454083931","159.17873985414448","1.8863749027795975","257980.0","16715.0","95","61","1","0","0"
"11713","11713","611.1860230938812","2","9","1649.774817239263","106.83017690657782","148.58059028655333","3.8138013227589256","1706.5","106.5","474.6240186600575","396.6254532593418","158.64399621523833","1.8863749027795975","259137.0","16905.0","95","61","1","0","0"
"11714","11714","637.3553426946007","2","8","1662.170334364357","107.6720394837899","149.4405594005741","3.92626760109003","1721.0","107.5","472.1141698973414","395.5247629385803","156.90097444717884","1.8863749027795975","257489.0","16719.0","95","61","1","0","0"
"11715","11715","","2","7","1629.7585523720638","107.27040456509826","166.0657193543795","4.217945528429836","1633.0","107.0","470.8313252516453","394.8304627149382","152.9487495530144","1.8863749027795975","266028.0","17618.0","95","61","1","0","0"
"11716","11716","","2","6","1611.0880191919985","107.6977975022986","166.30231754572054","3.992167479196338","1637.5","107.0","468.26160007441274","395.1189661359191","146.18263482044117","1.8863749027795975","251071.0","16939.0","95","61","1","0","0"
"11717","11717","","2","5","1616.34816524981","107.49187238588775","136.61847974674814","3.7239445447840915","1643.0","106.0","465.4633479093563","395.5520973928185","137.9296664794472","1.8863749027795975","263435.0","17363.0","95","61","1","0","0"
"11718","11718","","2","4","1524.0134136495742","108.4164872000022","171.8391050377756","3.767940032171092","1522.0","109.0","463.484753961945","394.4451606283761","132.25114176063988","1.8863749027795975","236175.0","16758.0","95","61","1","0","0"
"11719","11719","","2","3","1604.6187974976262","108.54301619773486","145.91114212838355","4.285515086405137","1591.0","108.0","461.2338684477664","395.10710235156915","128.9950132194761","1.8863749027795975","249113.0","16923.0","95","61","1","0","0"
"11720","11720","","2","2","1499.510913049741","108.68183950409315","137.29104589260294","3.716250710450506","1542.5","108.0","460.42372453761965","394.4502679763921","125.51629276387774","1.8863749027795975","233674.0","16957.0","95","61","1","0","0"
"11721","11721","","2","1","1515.3721291654754","109.1272851942877","144.07463786102528","4.239023041969827","1508.0","109.0","459.38091435984427","393.65839049186974","121.34219310611813","1.8863749027795975","239891.0","17236.0","95","61","1","0","0"
"11722","11722","","1","0","1532.860099296944","109.34674555299944","139.3690919751921","4.43277280570341","1540.0","110.0","457.8690489565416","392.7601454486285","116.70612904228855","1.8863749027795975","242175.0","17165.0","95","61","1","0","0"
