"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","TB","TB to PSM","TB to Somite","checked","other"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","X","Y","Z"," "," "," ","Tag","Tag","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","","","","","","",""
"1574","1574","921.0479753395607","2","21","141.95380155727548","3297.6643338683666","9.594975351596457","239.9904629749867","335.60974121572974","466.15911155946986","106.04978717339529","1.9529168497897562","1","198","0","0","1","1","0"
"1575","1575","889.4769726999144","2","22","142.51464281548843","3322.5504159207712","11.36161658283531","264.73630888576156","334.9394600392077","466.73690254151563","105.38424152021727","1.9529168497897562","1","198","0","0","1","1","0"
"1576","1576","781.957279557966","2","23","146.36063864341057","3161.1004920808596","12.822028966541142","246.738680426777","334.77501724049915","466.38422139749184","105.55084935079556","1.9529168497897562","1","198","0","0","1","1","0"
"1577","1577","736.559760987884","2","24","151.21121991520704","2991.2715559895482","12.482130813914361","204.6867315885329","335.1105016252211","465.4727602617924","104.38499339092516","1.9529168497897562","1","198","0","0","1","1","0"
"1578","1578","811.7639794204468","2","25","152.59728365055847","3152.7940715072355","12.919538451666753","228.65368724869685","336.06814053683485","466.92652067187396","104.02842567597585","1.9529168497897562","1","198","0","0","1","1","0"
"1579","1579","768.2854897155052","2","26","154.95311290308513","3188.2105460074686","12.824302247693472","205.97477688564257","335.76807428198777","465.78687779770434","103.79936597913897","1.9529168497897562","1","198","0","0","1","1","0"
"1580","1580","649.3932020925128","2","27","155.6459419647656","3044.2682194797226","13.433958317026642","168.2801377006437","334.91943759280264","466.04659665607545","104.22336970524984","1.9529168497897562","1","198","0","0","1","1","0"
"1581","1581","749.479935347162","2","28","147.68592073468832","3162.558584494883","12.755591326336427","259.9023212173064","336.2845144518827","467.0296145364542","103.07389022109433","1.9529168497897562","1","198","0","0","1","1","0"
"1582","1582","882.2908159929763","2","29","152.0240294214327","3343.002652848845","14.14393341624885","267.2487476677573","335.9192664721454","467.2397874338563","103.59194467484053","1.9529168497897562","1","198","0","0","1","1","0"
"1583","1583","1014.1164626031833","2","30","150.35536226348322","3582.6157771317858","12.819605003754056","266.0783089398453","335.69420848984316","467.345184502677","103.74484734586235","1.9529168497897562","1","198","0","0","1","1","0"
"1584","1584","1061.5832759211119","2","31","151.9248466393105","3722.7574206643512","13.180676252147824","271.2883397722347","335.34405335928807","467.4125995147835","103.67040375614478","1.9529168497897562","1","198","0","0","1","1","0"
"1585","1585","1037.1716838533546","2","32","150.43377880947577","3549.918342234145","13.815824479383727","291.67896990983473","335.49343681627863","467.3342048629205","104.23010462511957","1.9529168497897562","1","198","0","0","1","1","0"
"1586","1586","1019.6113792718544","2","33","145.19863666175473","3527.045635470487","12.110726918766103","300.7653213131669","335.5578758986671","467.4682783444514","104.51028190039577","1.9529168497897562","1","198","0","0","1","1","0"
"1587","1587","909.1134937540274","2","34","141.70639657253412","3297.206672823277","11.9933486981677","314.6892750224524","335.7667480227335","468.2232195998018","105.51732343325844","1.9529168497897562","1","198","0","0","1","1","0"
"1588","1588","830.8083367611197","2","35","140.9453023510783","3129.29424595719","11.049979282752533","318.2228823543391","336.3074599780608","468.6505407844632","105.78310415416959","1.9529168497897562","1","198","0","0","1","1","0"
"1589","1589","672.5012824519574","2","36","135.62159889051657","2883.3036140213408","9.839573025810028","272.8823155026895","337.106685367875","468.3257295449725","107.23370249141038","1.9529168497897562","1","198","0","0","1","1","0"
"1590","1590","481.4637815498134","2","37","134.85416260713362","2777.1439380896772","9.15710472006135","224.75188549776064","337.0482886181069","468.4847524555866","107.91994097842344","1.9529168497897562","1","198","0","0","1","1","0"
"1591","1591","665.9711632948618","2","38","133.47248582178023","2905.467743112341","8.823799167572735","252.53649772599147","338.43130704419843","469.6678660227565","108.9301796109017","1.9529168497897562","1","198","0","0","1","1","0"
"1592","1592","734.3254866262819","2","39","135.6190446221886","2951.9022038943","9.370421093374496","316.84158238636496","338.26803430923997","470.68898950377496","108.60812661036529","1.9529168497897562","1","198","0","0","1","1","0"
"1593","1593","640.1912905356482","2","40","137.16858147031053","2980.1741581731603","10.082452810347302","253.1871934149465","338.4996423467903","470.90448539364587","108.56451269964228","1.9529168497897562","1","198","0","0","1","1","0"
"1594","1594","640.5458132640371","2","41","139.84418536155852","2978.2029715200692","9.702583529234861","259.3027169124295","338.81376174668435","471.62320326986423","109.1534948913896","1.9529168497897562","1","198","0","0","1","1","0"
"1595","1595","651.4245590918","2","42","139.21752746268098","2952.850101896251","9.85234391391714","237.31289452203765","338.22108962850155","471.9385618443975","108.59943488956837","1.9529168497897562","1","198","0","0","1","1","0"
"1596","1596","628.3696862301097","2","43","142.39193998513525","2737.2183479637797","11.018860990825198","238.89355735612133","338.24030858302467","472.7384942002769","107.83799319572111","1.9529168497897562","1","198","0","0","1","1","0"
"1597","1597","667.0743846999602","2","44","142.48199222692153","2683.6940189473526","10.49645470879531","250.44573416669974","338.06474835405936","473.42368904756944","107.57903500973713","1.9529168497897562","1","198","0","0","1","1","0"
"1598","1598","577.0082574878093","2","45","144.65639665420665","2588.9220677022195","11.952244171500837","218.30911572429113","337.37219166269097","474.16911397750386","107.18810602176322","1.9529168497897562","1","198","0","0","1","1","0"
"1599","1599","626.0254111613573","2","46","146.77137827165888","2683.7817697488267","10.404452338554433","245.90420803396356","336.7393677021898","474.8318908109982","107.37276736368776","1.9529168497897562","1","198","0","0","1","1","0"
"1600","1600","561.180450627392","2","47","144.46385242064113","2627.40246000312","10.638403757370964","203.48865764058252","336.1000176467461","475.40435503346606","107.41831605701951","1.9529168497897562","1","198","0","0","1","1","0"
"1601","1601","577.8826657271649","2","48","145.0282228163567","2628.031990526075","10.214115063260197","214.46800062608656","336.35870268923577","475.77747959917804","106.79970505537898","1.9529168497897562","1","198","0","0","1","1","0"
"1602","1602","530.4731581355978","2","49","143.88950155168993","2595.1868436283326","10.147875608888528","173.02616704334915","335.7733334231789","475.37803305605564","106.01822072698846","1.9529168497897562","1","198","0","0","1","1","0"
"1603","1603","493.3132409218535","2","50","142.0728529656484","2568.142253529314","10.545253524562387","181.80408833169554","335.358385910903","476.0324320323606","105.46161707262756","1.9529168497897562","1","198","0","0","1","1","0"
"1604","1604","538.4706873297515","2","51","140.5077680370408","2575.159843689798","10.456096974116184","228.31321782825984","335.17078136547707","476.0070066250844","105.19090009870845","1.9529168497897562","1","198","0","0","1","1","0"
"1605","1605","735.3621820172804","2","52","143.45861325640274","2809.406678678396","11.791170689249046","315.1541368905237","335.4995394422667","476.607825287581","106.13855828833299","1.9529168497897562","1","198","0","0","1","1","0"
"1606","1606","629.8586653785371","2","53","139.28515145272328","2809.700823487424","9.979126457376818","249.12262966458587","335.9091720887195","477.2029707760862","105.70067156154437","1.9529168497897562","1","198","0","0","1","1","0"
"1607","1607","","2","54","134.69514534787533","2544.12051594936","8.648420017269551","243.30787617643716","336.1265643086802","477.8551474359682","105.70067156154437","1.9529168497897562","1","198","0","0","1","1","0"
"1608","1608","","2","55","131.5851431972626","2451.460328991002","9.143370311553122","301.6481193282662","336.92366911520264","479.95660556225465","105.70067156154437","1.9529168497897562","1","198","0","0","1","1","0"
"1609","1609","","2","56","129.5058806467003","2550.0816843987764","8.692697813143795","295.950667502985","336.7787409685622","481.33342295533885","105.70067156154437","1.9529168497897562","1","198","0","0","1","1","0"
"1610","1610","","2","57","130.89347081813065","2578.344977282916","8.48884262594242","261.6155493064095","336.63381282192177","482.71024034842304","105.70067156154437","1.9529168497897562","1","198","0","0","1","1","0"
"1611","1611","","2","58","128.38707529976915","2503.5006247163547","9.58298471018645","279.3951330365033","336.85120504188245","483.2174888616646","105.70067156154437","1.9529168497897562","1","198","0","0","1","1","0"
"1612","1612","","2","59","129.37481179044832","2478.319937767799","8.272062794511351","293.0774132354436","336.63381282192177","484.9566266213499","105.70067156154437","1.9529168497897562","1","198","0","0","1","1","0"
"1613","1613","","2","60","129.70678848223483","2450.0995126516123","8.442771258591538","269.1161722083843","336.63381282192177","484.9566266213499","105.70067156154437","1.9529168497897562","1","198","0","0","1","1","0"
"1614","1614","","2","61","130.219097136361","2349.0618616638963","9.140681384623601","211.80548042791122","337.14106133516333","485.46387513459143","105.70067156154437","1.9529168497897562","1","198","0","0","1","1","0"
"1615","1615","","2","62","133.96686224952953","2445.182329337967","11.404446862953163","243.00836964867165","337.72077392172514","485.5363392079117","105.70067156154437","1.9529168497897562","1","198","0","0","1","1","0"
"1616","1616","","2","63","136.21063733416804","2551.4401049647613","11.171998962130255","262.6323112811645","337.9381661416858","485.6812673545521","105.70067156154437","1.9529168497897562","1","198","0","0","1","1","0"
"1617","1617","","2","64","143.90431606992937","2484.722609008043","13.776083513100154","257.4127899398851","338.42798948739835","485.701745434379","106.88638184523975","1.9529168497897562","1","198","0","0","1","1","0"
"1618","1618","","2","65","147.81703326411576","2210.7207745436212","15.217893386653426","183.83799813626473","338.9352380006399","485.8466735810195","106.88638184523975","1.9529168497897562","1","198","0","0","1","1","0"
"1619","1619","","2","66","144.89748582963216","2048.745736055518","14.109404081610526","273.44368791078864","339.80480688048254","485.1944969211375","106.88638184523975","1.9529168497897562","1","198","0","0","1","1","0"
"1620","1620","","2","67","159.80863327129262","2245.6803155981174","16.211562722840863","244.40444686785793","340.2606931786355","486.08020654299366","108.58072276390648","1.9529168497897562","1","198","0","0","1","1","0"
"1621","1621","","2","68","167.16906324559147","2335.4261963004633","20.149059175845736","281.2461015863979","340.84040576519726","486.73238320287567","108.58072276390648","1.9529168497897562","1","198","0","0","1","1","0"
"1622","1622","","2","69","167.78688284601057","2248.1949716872696","17.987156298028033","245.39606649388415","340.9128698385175","486.37006283627454","108.58072276390648","1.9529168497897562","1","198","0","0","1","1","0"
"1623","1623","","2","70","170.38535274294597","2167.361003718334","19.472240454524318","218.1948565943719","340.98533391183776","486.9497754228363","108.58072276390648","1.9529168497897562","1","198","0","0","1","1","0"
"1624","1624","","2","71","173.45136444309443","2215.3496626206643","18.769112322971093","256.82828402975593","340.98533391183776","486.9497754228363","108.58072276390648","1.9529168497897562","1","198","0","0","1","1","0"
"1625","1625","","2","72","180.0964054250615","2393.7551892450215","16.889951110933385","236.94637610298557","340.95372689304884","486.6637919691642","109.71171877093711","1.5388703770098233","1","198","0","0","1","1","0"
"1626","1626","604.6738361906558","2","73","176.73577433598126","2522.4009716462565","18.099033560320425","247.99065683054855","341.2836223685911","485.60072716189757","110.01328159387195","1.5388703770098233","1","198","0","0","1","1","0"
"1627","1627","600.5716702098001","2","74","175.9383929559619","2517.105061904272","15.977335357202803","293.04875578266495","341.43725762994654","486.01780743644133","110.3120254568999","1.5388703770098233","1","198","0","0","1","1","0"
"1628","1628","641.4110658256569","2","75","174.67583090692602","2575.3067024798756","18.498402449156472","337.8684972092717","341.84646781218765","486.0334836952988","110.00758541001707","1.5388703770098233","1","198","0","0","1","1","0"
"1629","1629","637.6992833094594","2","76","162.50278216197108","2523.933526828539","15.402369185140646","338.1494560975696","342.08437594066277","486.8010722560339","110.23790205871128","1.5388703770098233","1","198","0","0","1","1","0"
"1630","1630","682.4455096519351","2","77","156.21793803100152","2341.4398840108433","16.69387991574784","380.3630709138765","342.04035188144474","486.8530008634907","110.01316624190393","1.5388703770098233","1","198","0","0","1","1","0"
"1631","1631","607.8707886307899","2","78","156.13558394076352","2357.342763531412","16.055908962015952","331.63328021064274","342.09888035786184","486.81789682142374","110.73508862398646","1.5388703770098233","1","198","0","0","1","1","0"
"1632","1632","649.1765957829458","2","79","148.97155756092664","2445.4042402297277","15.072859451267478","287.324300598525","341.98510138166216","487.3716780206987","111.1673038564148","1.5388703770098233","1","198","0","0","1","1","0"
"1633","1633","605.1476931097066","2","80","145.95367529607475","2355.983302237479","11.945747311116564","282.8883663453282","342.080678164351","487.5929779814918","111.43358669670043","1.5388703770098233","1","198","0","0","1","1","0"
"1634","1634","661.7116989855539","2","81","149.89343619050464","2463.143925372297","11.55383623675061","297.0583427361745","342.55637514899524","488.33102359548866","112.23078203075225","1.5388703770098233","1","198","0","0","1","1","0"
"1635","1635","663.1867709305133","2","82","145.44861111807083","2614.9115129807687","10.887655296503155","288.29831913638776","342.3879378094791","488.6065085538514","112.14576565128834","1.5388703770098233","1","198","0","0","1","1","0"
"1636","1636","499.2406165684018","2","83","141.74311801755607","2414.9513386873023","11.433232694212982","226.3812722081772","342.1721436891823","488.97687676937244","112.06751474861684","1.5388703770098233","1","198","0","0","1","1","0"
"1637","1637","563.9441064220155","2","84","141.20867459600885","2557.7422564291196","10.420734968708738","250.657414047665","342.2946429856301","489.75121467853035","112.89335392683981","1.5388703770098233","1","198","0","0","1","1","0"
"1638","1638","483.7230224957223","2","85","142.62711204446188","2378.787538603372","11.693398421349345","210.00249936559004","342.715175033784","490.94164188746","113.25835554593407","1.5388703770098233","1","198","0","0","1","1","0"
"1639","1639","413.352453265304","2","86","137.88192826637422","2192.9947442743714","9.375562653586496","182.35909147427745","342.83821655121426","491.7481600573754","113.31062459376886","1.5388703770098233","1","198","0","0","1","1","0"
"1640","1640","365.9316114880306","2","87","143.2090881943594","2082.0940850419356","12.330954787896601","159.0148027693223","343.05723378563","493.1087260822741","112.45893578383576","1.5388703770098233","1","198","0","0","1","1","0"
"1641","1641","454.35324313696697","2","88","148.98454445992715","2173.220316086966","16.00913579317342","178.20223916428813","343.10260991624136","493.00610014840834","112.21386840663625","1.5388703770098233","1","198","0","0","1","1","0"
"1642","1642","431.9840960696185","2","89","149.62350205473132","2202.1506940765007","14.507199781988803","162.43083192183897","343.1163329040366","492.2772264833077","113.5281665803407","1.5388703770098233","1","198","0","0","1","1","0"
"1643","1643","555.1932195970295","2","90","161.39826748629454","2275.1852944712487","19.562213146820742","286.0046854823314","343.3404472307092","492.04122237766717","113.38151752419256","1.5388703770098233","1","198","0","0","1","1","0"
"1644","1644","442.9810924847595","2","91","164.9870767006374","2098.2272718784525","17.51920122939003","223.13725637588425","343.68030089750164","491.94046947539204","113.72181385018541","1.5388703770098233","1","198","0","0","1","1","0"
"1645","1645","477.3330401551195","2","92","177.17033711411318","2099.1444068688857","24.9643307427362","236.85728804485802","343.62703114049623","492.3832118432374","113.1969520769987","1.5388703770098233","1","198","0","0","1","1","0"
"1646","1646","487.18124226466495","2","93","184.97465559683084","2194.5739479087856","17.698459611676633","231.85308659023306","344.4264187476979","493.06000908267873","114.55787282204362","1.5388703770098233","1","198","0","0","1","1","0"
"1647","1647","496.957091610713","2","94","188.86703988596793","2129.5286773988937","19.169961695667727","244.96094882627736","344.42998392498134","492.85792919838303","114.36238094147323","1.5388703770098233","1","198","0","0","1","1","0"
"1648","1648","554.2153481644847","2","95","199.90541616225542","2182.6224157110773","18.75104065259727","260.1188352854069","344.662595572545","493.20127518640356","114.97129301873788","1.5388703770098233","1","198","0","0","1","1","0"
"1649","1649","490.44404756510653","2","96","193.45291277455436","2080.6018434651155","19.742926179081863","288.41149382203855","344.65940665799957","492.85233103579225","115.08816167970036","1.5388703770098233","1","198","0","0","1","1","0"
"1650","1650","539.8023728353799","2","97","199.87840087030415","2149.8804632330107","25.54260220472788","259.3259967711193","345.8794651279273","494.972768714989","114.02113459441951","1.5388703770098233","1","198","0","0","1","1","0"
"1651","1651","580.6352000466662","2","98","201.8819298710519","2095.8063398825793","20.396550159822024","301.9323117907558","345.514458298809","496.8733539725124","115.01077844021255","1.5388703770098233","1","198","0","0","1","1","0"
"1652","1652","548.9521598613084","2","99","191.17613577908182","2003.1131204285086","19.648760452497804","296.60366312662427","345.7688073602304","496.94101807278025","115.12606458655173","1.5388703770098233","1","198","0","0","1","1","0"
"1653","1653","595.0640028404171","2","100","192.90085176669118","2082.426100955124","17.313948227594096","333.20492369735376","345.93868380783914","496.5970874932262","115.039167699065","1.5388703770098233","1","198","0","0","1","1","0"
"1654","1654","566.4534432295366","2","101","195.24926905896706","2077.2861473613007","21.46451598046353","302.97857529225945","346.37370730408077","495.84930898188105","115.61420791218528","1.5388703770098233","1","198","0","0","1","1","0"
"1655","1655","511.1759174440928","2","102","171.46841797925583","1930.9076301562195","18.854518322363298","300.3122189435784","346.52919263810963","495.8272211244772","115.25667146077927","1.5388703770098233","1","198","0","0","1","1","0"
"1656","1656","566.2901467172849","2","103","169.78888221908772","1930.0350012725637","15.005400441599607","355.94878973166396","346.20151020234925","495.77546389494677","115.39178374642665","1.5388703770098233","1","198","0","0","1","1","0"
"1657","1657","565.2254742698707","2","105","158.33923370164155","1882.2663578821277","14.870715845203703","307.3159073115237","347.06511797306905","495.9493763880357","115.38469684508621","1.5388703770098233","1","198","0","0","1","1","0"
"1658","1658","596.6783906128567","2","106","147.63270277732792","1900.4879894845644","13.292559024863442","346.86643740589153","347.1612472984949","496.08785259221037","115.31626187733708","1.5388703770098233","1","198","0","0","1","1","0"
"1659","1659","546.1362738540514","2","107","145.60384357095296","1811.8114523561721","13.186338069166375","295.509093208816","346.89949080009717","496.075231610159","115.36854475361969","1.5388703770098233","1","198","0","0","1","1","0"
"1660","1660","575.7973051033255","2","108","143.61834946288053","1822.9486651893649","12.26088422304604","312.4110474597774","347.3082702863015","495.97220656699005","115.30633518944897","1.5388703770098233","1","198","0","0","1","1","0"
"1661","1661","511.28323653217797","2","109","146.41650400932363","1771.0171827577228","12.185185860375071","287.8968163871785","347.3537620993044","495.9178622391905","116.00763435539406","1.5388703770098233","1","198","0","0","1","1","0"
"1662","1662","545.1507591365573","2","110","138.56636222701482","1784.9694834585775","11.103533952978292","308.89985800451205","347.4821940164659","495.78277943185543","115.88333854838727","1.5388703770098233","1","198","0","0","1","1","0"
"1663","1663","528.5053989930273","2","111","140.31644697833877","1717.0321538893998","9.90005105685384","299.25057772993273","347.83647058581494","495.7883822398134","116.02292911805372","1.5388703770098233","1","198","0","0","1","1","0"
"1664","1664","530.3905023783421","2","112","141.69540425408178","1837.3391420237465","11.2584895295147","313.83826873463414","347.9990410967665","495.9728716207658","116.36003540305956","1.5388703770098233","1","198","0","0","1","1","0"
"1665","1665","444.1091570000799","2","113","147.6369299402171","1820.430594349196","12.627128925204365","288.5587138012242","348.46647791195426","495.90070663871","116.82369154062683","1.5388703770098233","1","198","0","0","1","1","0"
"1666","1666","461.89584954777524","2","114","148.2083036950586","1755.292890283245","11.835419528941953","259.6681202849842","348.2846920644598","496.61994020656084","116.84799073629881","1.5388703770098233","1","198","0","0","1","1","0"
"1667","1667","494.4980478483447","2","115","161.6919640282142","1809.8270273574806","15.0314143521605","300.28212983521115","348.2213027096605","496.26908889747426","116.97886872596474","1.5388703770098233","1","198","0","0","1","1","0"
"1668","1668","509.18205640427266","2","116","173.79104468108247","1952.6227654513623","16.685383515658618","299.1309388645112","348.32212195464075","495.30901542033325","117.18818995016423","1.5388703770098233","1","198","0","0","1","1","0"
"1669","1669","493.7519191566194","2","117","183.32214565925054","1747.6775297901206","25.14323495761234","294.1819651671948","348.48183434984696","495.8570110394861","116.63207368057178","1.5388703770098233","1","198","0","0","1","1","0"
"1670","1670","569.7468064362411","2","118","191.64176685619017","1815.9738380079432","25.33327317350235","320.7658279326231","348.46347285961474","496.2679564926451","117.08255555849269","1.5388703770098233","1","198","0","0","1","1","0"
"1671","1671","589.218002314031","2","119","216.69614802332708","1833.8758677354824","29.214434565577932","340.98605342400606","348.498939552526","495.80533499425337","116.96646340568127","1.5388703770098233","1","198","0","0","1","1","0"
"1672","1672","524.6066137617472","2","120","228.4882566080439","1839.774801988757","31.192932781442646","294.1423992509561","348.2161104441824","495.53466194126753","117.11687506577982","1.5388703770098233","1","198","0","0","1","1","0"
"1673","1673","461.99669992897384","2","121","223.5047178246688","1697.4440530273914","35.09702290370207","262.31704281812534","348.71498064844894","495.46873349832066","116.88284271206949","1.5388703770098233","1","198","0","0","1","1","0"
"1674","1674","480.68372346642394","2","122","252.49184054314912","1761.9806296374168","38.910141892945454","270.07470224187216","348.8538929160894","495.646868816864","117.38390834437742","1.5388703770098233","1","198","0","0","1","1","0"
"1675","1675","482.760786259628","2","123","247.17085167206767","1787.1199929925876","40.92777198386432","286.7900580999566","348.64937190947194","495.7311642770873","117.29981767424297","1.5388703770098233","1","198","0","0","1","1","0"
"1676","1676","451.91497831473396","2","124","265.9899911157898","1765.6178706952198","47.8094035970947","271.0494393935038","348.1776636671537","496.0262167534126","117.93197341978501","1.5388703770098233","1","198","0","0","1","1","0"
"1677","1677","518.6995068566755","2","125","274.80790046479325","1785.9834125605005","42.64248945485484","268.61082287534344","348.22280224338266","496.0208091569015","118.02483553901592","1.5388703770098233","1","198","0","0","1","1","0"
"1678","1678","466.7836718187032","2","126","244.9008134693009","1650.068699684122","37.714805099416616","245.9073377346254","348.8714345507749","495.77178735729984","117.72287652862326","1.5388703770098233","1","198","0","0","1","1","0"
"1679","1679","505.7754308958525","2","127","263.0172512504166","1751.8446046936435","43.19846692096326","264.9168067677247","348.8411936644075","495.63470489979034","118.12893217542238","1.5388703770098233","1","198","0","0","1","1","0"
"1680","1680","548.9069024528071","2","128","258.30563480447137","1772.967928943805","43.311930171721244","268.7716600349457","348.7965118394539","495.64122018853516","118.44526449201034","1.5388703770098233","1","198","0","0","1","1","0"
"1681","1681","460.55129799902727","2","129","261.7574025894011","1719.4502215799719","41.49717897457661","229.7925592976135","348.5115878649927","495.9702219173091","118.63395925142295","1.5388703770098233","1","198","0","0","1","1","0"
"1682","1682","506.9280930866723","2","130","242.1934274740537","1747.6961781624989","34.56180720677809","256.46097350771026","348.97454994865706","495.578146080701","118.92424677690627","1.5388703770098233","1","198","0","0","1","1","0"
"1683","1683","470.29008887448316","2","131","231.25276504148326","1726.7876821578952","33.86399196643506","248.99440430621345","349.1149032896868","495.34701714655876","119.01006558876152","1.5388703770098233","1","198","0","0","1","1","0"
"1684","1684","447.77504100692425","2","133","229.84551145879857","1815.2247061773933","29.583263835071044","259.0145585558413","348.6881938354449","494.86376846879136","119.7502715987452","1.5388703770098233","1","198","0","0","1","1","0"
"1685","1685","517.2358867766021","2","134","212.62906488431733","1844.4146537660392","31.135031425252944","277.0993895080669","348.9359801498536","494.50159193135596","119.94159874678547","1.5388703770098233","1","198","0","0","1","1","0"
"1686","1686","516.5183506158081","2","135","201.08693862612014","1860.455009095793","31.24692069239664","315.95856029009116","349.16983101812497","494.7744936137663","120.35931120952225","1.5388703770098233","1","198","0","0","1","1","0"
"1687","1687","454.24315399835734","2","136","198.85783350225512","1923.2879991214825","31.845345579430393","308.30530759450386","349.1895017588036","493.88370604296085","120.66814896210073","1.5388703770098233","1","198","0","0","1","1","0"
"1688","1688","536.1052806339451","2","137","189.28122787088267","1966.7471614395974","29.840537556548586","354.1833132242665","349.08709635028174","495.4792116205094","120.32271368946256","1.5388703770098233","1","198","0","0","1","1","0"
"1689","1689","547.2127683386046","2","138","196.49474366969525","2028.13248110735","24.35346006510957","348.01228607940874","349.4148479643884","494.38320370892126","120.95415569663017","1.5388703770098233","1","198","0","0","1","1","0"
"1690","1690","452.9848919290249","2","139","182.67135206292224","1791.0182201597565","20.400422806633795","331.2599357617868","349.1694619339619","495.3041189118953","120.44894601723968","1.5388703770098233","1","198","0","0","1","1","0"
"1691","1691","541.1204275734348","2","140","195.66095028078877","2159.5880010587116","20.32433317737508","314.8684105815561","347.34431831176494","494.994463359484","121.15039214655243","1.5388703770098233","1","198","0","0","1","1","0"
"1692","1692","592.4085435965777","2","141","179.0869856495507","2001.9257434838394","22.52701651008115","387.2392205265179","349.32147512305016","495.7313891990425","120.48430429984954","1.5388703770098233","1","198","0","0","1","1","0"
"1693","1693","657.4680920330223","2","145","170.6114576408497","2365.3012618891757","14.4185284597644","335.9205160157395","347.7199908516792","493.8836293160843","121.49229802193256","1.5388703770098233","1","198","0","0","1","1","0"
"1694","1694","710.0902514221924","2","146","177.57885022218494","2344.1760347095187","13.717601331770352","380.3146227578039","347.784672588349","494.0135116258523","121.76360901077649","1.5388703770098233","1","198","0","0","1","1","0"
"1695","1695","587.6510090950842","2","147","170.25254141397875","2287.40022717152","14.882143628875845","305.2756857521176","348.1693296981847","494.530315650123","121.75957236757058","1.5388703770098233","1","198","0","0","1","1","0"
"1696","1696","670.540170790004","2","148","174.54369664054457","2326.8558764313825","14.41854561180363","367.25239390790466","348.25016757844037","494.5884207494163","121.91463623873217","1.5388703770098233","1","198","0","0","1","1","0"
"1697","1697","667.2030027867444","2","149","170.2861064406483","2363.672193436551","12.469507878212319","381.57461889638313","348.37515993741437","494.7004856286823","121.78315002324568","1.5388703770098233","1","198","0","0","1","1","0"
"1698","1698","523.6763833919936","2","150","169.301372763672","2217.3149811562066","13.167522849092187","298.58568299788425","348.22810286291235","495.0499592476797","121.74818508456308","1.5388703770098233","1","198","0","0","1","1","0"
"1699","1699","555.0908017016187","2","151","173.82348042819316","2310.4777695139733","14.470343245060167","307.7366592568551","348.28405151265724","494.2335960430694","122.15888206234797","1.5388703770098233","1","198","0","0","1","1","0"
"1700","1700","545.5951962707836","2","152","166.22164156208038","2172.4336891829216","13.051791203831039","362.2141837374434","348.5827731978145","495.0987937523236","121.80388228925614","1.5388703770098233","1","198","0","0","1","1","0"
"1701","1701","572.7780215123664","2","153","172.3325685070317","2163.935964501137","14.606505226830253","322.55585310029784","347.9828370150362","494.77654475549787","122.39845292172757","1.5388703770098233","1","198","0","0","1","1","0"
"1702","1702","517.6648221130195","2","154","166.74954058308347","2037.0625319983221","12.798717748555088","332.02146057351945","347.7855214978508","495.4941212341623","121.589860722605","1.5388703770098233","1","198","0","0","1","1","0"
"1703","1703","420.8318796827775","2","155","163.83984835062546","2008.5482404978086","13.085188847433896","254.43370870807573","347.8456094865577","495.257810155199","121.09113840226149","1.5388703770098233","1","198","0","0","1","1","0"
"1704","1704","442.62345493727764","2","156","166.49859925419105","1982.7256373139023","12.49198555520338","293.92253625781","347.56362579964343","495.33267656485174","121.41914334825904","1.5388703770098233","1","198","0","0","1","1","0"
"1705","1705","275.189772293678","2","157","165.66366968544622","1880.9070385828074","12.146779286957669","229.24826865668732","347.9929435327798","494.38506572123833","121.1863047667468","1.5388703770098233","1","198","0","0","1","1","0"
"1706","1706","459.56857817310583","2","158","167.94637234858075","1972.1282109617441","12.666390957070364","284.17003100622037","348.0784267244164","494.22832141754867","121.74667248822436","1.5388703770098233","1","198","0","0","1","1","0"
"1707","1707","401.95281248627384","2","159","167.44487800775133","1898.5062804999204","12.499666784986749","239.30775188057663","348.0368244264956","493.6884701276055","121.56955733728918","1.5388703770098233","1","198","0","0","1","1","0"
"1708","1708","426.0418637268193","2","160","169.1724477414577","1895.335779690374","13.215055190250713","289.81954161773405","347.6104966722402","493.814715625125","121.76472703002773","1.5388703770098233","1","198","0","0","1","1","0"
"1709","1709","359.4053938829547","2","161","166.40618380073934","1910.6425386630654","12.251483896470377","231.76389515591296","347.78276892793576","493.08642818200815","121.2099795456951","1.5388703770098233","1","198","0","0","1","1","0"
"1710","1710","357.8383201548838","2","162","167.54331798140612","1681.319530665806","13.635362379304956","270.2044748454149","347.0597642097751","492.1060131071312","121.27692193880544","1.5388703770098233","1","198","0","0","1","1","0"
"1711","1711","372.2169324988823","2","163","164.01403609606763","1651.4571561013745","14.006226144514788","280.1930554526328","347.2745077827266","491.548167462684","121.34916717943621","1.5388703770098233","1","198","0","0","1","1","0"
"1712","1712","380.7753232441509","2","164","161.6006708048578","1550.4427157303364","12.9352196433365","270.45207275283377","346.91852929816116","492.03869570061323","121.42387690924545","1.5388703770098233","1","198","0","0","1","1","0"
