Label,ID,Link displacement,Link target IDs,Link target IDs,Link velocity
,, ,Source spot id,Target spot id, 
,,(micron),,,(micron/frame)
626 ? 627,593,0.14396367166999300,626.0,627.0,0.14396367166999300
627 ? 628,594,1.210432230191260,627.0,628.0,1.210432230191260
628 ? 629,595,0.8505908287168360,628.0,629.0,0.8505908287168360
629 ? 630,596,1.3301581025055000,629.0,630.0,1.3301581025055000
630 ? 667,597,0.7284341611478670,630.0,667.0,0.7284341611478670
771 ? 631,598,0.2848004561520800,771.0,631.0,0.2848004561520800
631 ? 632,599,0.4391108774379630,631.0,632.0,0.4391108774379630
632 ? 633,600,0.4297569762643560,632.0,633.0,0.4297569762643560
633 ? 634,601,0.5330020922689900,633.0,634.0,0.5330020922689900
634 ? 635,602,0.2205821480455360,634.0,635.0,0.2205821480455360
635 ? 636,603,0.8198616781254600,635.0,636.0,0.8198616781254600
636 ? 637,604,0.21528299316019000,636.0,637.0,0.21528299316019000
637 ? 638,605,0.16103760322110800,637.0,638.0,0.16103760322110800
638 ? 639,606,0.4362074288401610,638.0,639.0,0.4362074288401610
639 ? 640,607,0.766678583360091,639.0,640.0,0.766678583360091
640 ? 641,608,0.516714950882449,640.0,641.0,0.516714950882449
641 ? 642,609,0.38324136107693200,641.0,642.0,0.38324136107693200
642 ? 772,610,0.08388622287733360,642.0,772.0,0.08388622287733360
644 ? 645,611,0.4548506318381380,644.0,645.0,0.4548506318381380
645 ? 646,612,1.454799639439760,645.0,646.0,1.454799639439760
646 ? 647,613,1.6190780947772600,646.0,647.0,1.6190780947772600
647 ? 648,614,0.7636510317971390,647.0,648.0,0.7636510317971390
648 ? 649,615,1.6328853620174600,648.0,649.0,1.6328853620174600
649 ? 650,616,1.4836217424891200,649.0,650.0,1.4836217424891200
650 ? 651,617,0.559106342972017,650.0,651.0,0.559106342972017
651 ? 652,618,1.3817261455083400,651.0,652.0,1.3817261455083400
652 ? 653,619,1.5236671483189000,652.0,653.0,1.5236671483189000
653 ? 654,620,1.0728562178190900,653.0,654.0,1.0728562178190900
654 ? 655,621,0.5227237865213410,654.0,655.0,0.5227237865213410
655 ? 656,622,0.8201282044880470,655.0,656.0,0.8201282044880470
656 ? 657,623,1.0078938917240700,656.0,657.0,1.0078938917240700
657 ? 658,624,0.6546961029407970,657.0,658.0,0.6546961029407970
658 ? 659,625,0.9333536894776360,658.0,659.0,0.9333536894776360
659 ? 660,626,0.9406420906822580,659.0,660.0,0.9406420906822580
660 ? 661,627,0.9032449413789330,660.0,661.0,0.9032449413789330
661 ? 662,628,1.0743912762262500,661.0,662.0,1.0743912762262500
662 ? 663,629,0.4105855690151310,662.0,663.0,0.4105855690151310
663 ? 664,630,1.3799721751096400,663.0,664.0,1.3799721751096400
664 ? 665,631,0.8696563643263690,664.0,665.0,0.8696563643263690
665 ? 666,632,0.7210283750247840,665.0,666.0,0.7210283750247840
666 ? 829,633,0.34577058906331900,666.0,829.0,0.34577058906331900
667 ? 668,634,1.0573795053568300,667.0,668.0,1.0573795053568300
668 ? 669,635,0.34103706042644500,668.0,669.0,0.34103706042644500
669 ? 670,636,0.2897250194361840,669.0,670.0,0.2897250194361840
670 ? 671,637,0.10248673994152600,670.0,671.0,0.10248673994152600
671 ? 672,638,0.7396982793481210,671.0,672.0,0.7396982793481210
672 ? 673,639,2.2374575429268000,672.0,673.0,2.2374575429268000
673 ? 674,640,2.158805894808660,673.0,674.0,2.158805894808660
674 ? 675,641,1.1256969653285300,674.0,675.0,1.1256969653285300
675 ? 730,642,2.4330837554648500,675.0,730.0,2.4330837554648500
676 ? 677,643,0.8551273996854530,676.0,677.0,0.8551273996854530
677 ? 678,644,1.3320680764607400,677.0,678.0,1.3320680764607400
678 ? 679,645,0.4252975739940110,678.0,679.0,0.4252975739940110
679 ? 680,646,0.9710878875835940,679.0,680.0,0.9710878875835940
680 ? 681,647,1.047136833465340,680.0,681.0,1.047136833465340
681 ? 682,648,0.9988669652100580,681.0,682.0,0.9988669652100580
682 ? 683,649,0.38907180114296700,682.0,683.0,0.38907180114296700
683 ? 684,650,0.36778450543498200,683.0,684.0,0.36778450543498200
684 ? 685,651,0.3427881052480880,684.0,685.0,0.3427881052480880
685 ? 686,652,0.33822561618004400,685.0,686.0,0.33822561618004400
686 ? 687,653,0.1569025631924300,686.0,687.0,0.1569025631924300
687 ? 688,654,0.3638846174350070,687.0,688.0,0.3638846174350070
688 ? 689,655,0.7463141335915090,688.0,689.0,0.7463141335915090
689 ? 690,656,0.39348669365635500,689.0,690.0,0.39348669365635500
690 ? 691,657,0.7511870416455940,690.0,691.0,0.7511870416455940
691 ? 692,658,0.797006456920176,691.0,692.0,0.797006456920176
692 ? 693,659,0.654014752283497,692.0,693.0,0.654014752283497
693 ? 694,660,0.3700871862413330,693.0,694.0,0.3700871862413330
694 ? 695,661,1.4092995732183600,694.0,695.0,1.4092995732183600
695 ? 696,662,1.779349170940980,695.0,696.0,1.779349170940980
696 ? 697,663,1.1940980936135800,696.0,697.0,1.1940980936135800
697 ? 698,664,0.9730598588121650,697.0,698.0,0.9730598588121650
698 ? 699,665,0.4706767672850970,698.0,699.0,0.4706767672850970
699 ? 700,666,0.6388051401020450,699.0,700.0,0.6388051401020450
700 ? 701,667,0.11498694154563800,700.0,701.0,0.11498694154563800
710 ? 711,668,0.4796466310506520,710.0,711.0,0.4796466310506520
711 ? 712,669,0.18779157323024500,711.0,712.0,0.18779157323024500
712 ? 713,670,1.0932129439698400,712.0,713.0,1.0932129439698400
713 ? 714,671,0.17705159317437900,713.0,714.0,0.17705159317437900
714 ? 715,672,0.8685674115054540,714.0,715.0,0.8685674115054540
715 ? 716,673,0.0,715.0,716.0,0.0
716 ? 717,674,0.32863525315293500,716.0,717.0,0.32863525315293500
717 ? 718,675,0.5258164050447020,717.0,718.0,0.5258164050447020
718 ? 719,676,0.776437350625261,718.0,719.0,0.776437350625261
719 ? 720,677,0.0,719.0,720.0,0.0
720 ? 721,678,0.06572705063057330,720.0,721.0,0.06572705063057330
721 ? 722,679,0.8939845407781100,721.0,722.0,0.8939845407781100
722 ? 723,680,0.5419991444204820,722.0,723.0,0.5419991444204820
723 ? 724,681,0.529908423219272,723.0,724.0,0.529908423219272
724 ? 725,682,0.7928206485298500,724.0,725.0,0.7928206485298500
725 ? 726,683,0.23698225123360900,725.0,726.0,0.23698225123360900
726 ? 727,684,0.4208584709477180,726.0,727.0,0.4208584709477180
727 ? 728,685,0.7877779123921950,727.0,728.0,0.7877779123921950
728 ? 729,686,0.2078471838778290,728.0,729.0,0.2078471838778290
729 ? 561,687,0.0,729.0,561.0,0.0
730 ? 731,688,0.8269889191888660,730.0,731.0,0.8269889191888660
731 ? 732,689,0.984532546067097,731.0,732.0,0.984532546067097
732 ? 733,690,0.7075958858202800,732.0,733.0,0.7075958858202800
733 ? 734,691,0.6530862285274410,733.0,734.0,0.6530862285274410
734 ? 735,692,0.7733927611718700,734.0,735.0,0.7733927611718700
735 ? 736,693,0.0,735.0,736.0,0.0
736 ? 737,694,0.7231298754308260,736.0,737.0,0.7231298754308260
737 ? 738,695,0.7034385233546110,737.0,738.0,0.7034385233546110
738 ? 739,696,0.8000707290388030,738.0,739.0,0.8000707290388030
739 ? 740,697,2.2501073369138100,739.0,740.0,2.2501073369138100
740 ? 741,698,0.8052662790524740,740.0,741.0,0.8052662790524740
741 ? 742,699,0.4588175233010240,741.0,742.0,0.4588175233010240
742 ? 743,700,0.6265911706023530,742.0,743.0,0.6265911706023530
743 ? 744,701,1.0012049722428100,743.0,744.0,1.0012049722428100
744 ? 745,702,0.45383625399317400,744.0,745.0,0.45383625399317400
745 ? 746,703,0.2568815525671210,745.0,746.0,0.2568815525671210
746 ? 747,704,0.6870658077329900,746.0,747.0,0.6870658077329900
747 ? 748,705,0.46455902701958800,747.0,748.0,0.46455902701958800
748 ? 749,706,1.0375690628914200,748.0,749.0,1.0375690628914200
749 ? 750,707,1.596941075331660,749.0,750.0,1.596941075331660
750 ? 751,708,0.9481709192779860,750.0,751.0,0.9481709192779860
751 ? 752,709,2.4821227699258300,751.0,752.0,2.4821227699258300
752 ? 753,710,1.3261977116312600,752.0,753.0,1.3261977116312600
753 ? 754,711,1.863380777153210,753.0,754.0,1.863380777153210
754 ? 755,712,2.082824457973230,754.0,755.0,2.082824457973230
755 ? 756,713,0.6079919691882750,755.0,756.0,0.6079919691882750
756 ? 757,714,0.48669860070572800,756.0,757.0,0.48669860070572800
757 ? 758,715,1.3672996558076400,757.0,758.0,1.3672996558076400
758 ? 759,716,0.4745607169638200,758.0,759.0,0.4745607169638200
759 ? 760,717,0.5144662270122110,759.0,760.0,0.5144662270122110
760 ? 761,718,0.6289236043691860,760.0,761.0,0.6289236043691860
761 ? 762,719,0.531451794978673,761.0,762.0,0.531451794978673
762 ? 763,720,0.6811907430965560,762.0,763.0,0.6811907430965560
763 ? 764,721,0.5938831328180280,763.0,764.0,0.5938831328180280
764 ? 765,722,0.6895299449505090,764.0,765.0,0.6895299449505090
765 ? 766,723,0.6950175683588450,765.0,766.0,0.6950175683588450
766 ? 767,724,0.16379611667665800,766.0,767.0,0.16379611667665800
767 ? 768,725,0.34965182858241800,767.0,768.0,0.34965182858241800
768 ? 769,726,0.3035602265759430,768.0,769.0,0.3035602265759430
769 ? 770,727,0.8899398432761470,769.0,770.0,0.8899398432761470
770 ? 771,728,0.5963568755924920,770.0,771.0,0.5963568755924920
772 ? 773,729,0.4891365302379070,772.0,773.0,0.4891365302379070
773 ? 774,730,0.7209959719604120,773.0,774.0,0.7209959719604120
774 ? 775,731,0.08388622287736200,774.0,775.0,0.08388622287736200
775 ? 776,732,0.5435556010803320,775.0,776.0,0.5435556010803320
776 ? 777,733,0.18757529672939900,776.0,777.0,0.18757529672939900
777 ? 778,734,0.16777244575465200,777.0,778.0,0.16777244575465200
778 ? 779,735,0.0,778.0,779.0,0.0
779 ? 780,736,0.18757529672938900,779.0,780.0,0.18757529672938900
780 ? 781,737,0.0,780.0,781.0,0.0
781 ? 782,738,0.0,781.0,782.0,0.0
782 ? 783,739,0.3501307171664780,782.0,783.0,0.3501307171664780
783 ? 784,740,0.29132636627508000,783.0,784.0,0.29132636627508000
784 ? 785,741,0.7752207109156800,784.0,785.0,0.7752207109156800
785 ? 786,742,0.0,785.0,786.0,0.0
786 ? 787,743,1.0107978515880800,786.0,787.0,1.0107978515880800
181 ? 182,744,0.6651619382105360,181.0,182.0,0.6651619382105360
182 ? 183,745,1.6595940261422200,182.0,183.0,1.6595940261422200
183 ? 184,746,0.8821907790960860,183.0,184.0,0.8821907790960860
184 ? 185,747,0.41017669494508300,184.0,185.0,0.41017669494508300
185 ? 186,748,0.8700125196298900,185.0,186.0,0.8700125196298900
186 ? 187,749,1.6301449531919600,186.0,187.0,1.6301449531919600
187 ? 188,750,1.3084808912634000,187.0,188.0,1.3084808912634000
188 ? 189,751,0.5449130528199810,188.0,189.0,0.5449130528199810
189 ? 190,752,0.6092980140148680,189.0,190.0,0.6092980140148680
190 ? 191,753,0.918614284018305,190.0,191.0,0.918614284018305
180 ? 181,754,0.5039637601867720,180.0,181.0,0.5039637601867720
796 ? 797,755,1.2855380134539000,796.0,797.0,1.2855380134539000
797 ? 798,756,1.66943135553909,797.0,798.0,1.66943135553909
798 ? 799,757,0.8013254668517920,798.0,799.0,0.8013254668517920
799 ? 800,758,1.7747698793975900,799.0,800.0,1.7747698793975900
800 ? 801,759,1.0786636336852700,800.0,801.0,1.0786636336852700
801 ? 802,760,0.735963983918826,801.0,802.0,0.735963983918826
802 ? 803,761,2.1598287551157400,802.0,803.0,2.1598287551157400
803 ? 804,762,1.899002623905100,803.0,804.0,1.899002623905100
804 ? 805,763,0.6182146092423590,804.0,805.0,0.6182146092423590
805 ? 806,764,1.6218803762129800,805.0,806.0,1.6218803762129800
806 ? 807,765,1.1098901455330500,806.0,807.0,1.1098901455330500
807 ? 808,766,0.3698053648131420,807.0,808.0,0.3698053648131420
808 ? 809,767,0.6403098486957440,808.0,809.0,0.6403098486957440
809 ? 810,768,0.8760044629496940,809.0,810.0,0.8760044629496940
810 ? 811,769,0.8138673241529680,810.0,811.0,0.8138673241529680
811 ? 812,770,1.2068522965160100,811.0,812.0,1.2068522965160100
812 ? 813,771,1.236650337561010,812.0,813.0,1.236650337561010
813 ? 814,772,1.1365507831066700,813.0,814.0,1.1365507831066700
814 ? 815,773,0.7556235602696820,814.0,815.0,0.7556235602696820
815 ? 816,774,0.8263406576016160,815.0,816.0,0.8263406576016160
816 ? 817,775,1.7249384865922400,816.0,817.0,1.7249384865922400
817 ? 818,776,2.428371690885190,817.0,818.0,2.428371690885190
818 ? 819,777,0.5594710026381960,818.0,819.0,0.5594710026381960
819 ? 820,778,0.7624789592756910,819.0,820.0,0.7624789592756910
820 ? 821,779,1.09651438339347,820.0,821.0,1.09651438339347
821 ? 822,780,0.8564053531113220,821.0,822.0,0.8564053531113220
822 ? 823,781,1.2500964500567900,822.0,823.0,1.2500964500567900
823 ? 824,782,0.3860576522436630,823.0,824.0,0.3860576522436630
824 ? 825,783,1.2934837087659200,824.0,825.0,1.2934837087659200
825 ? 826,784,0.4565236619173630,825.0,826.0,0.4565236619173630
826 ? 827,785,0.8832716452217020,826.0,827.0,0.8832716452217020
827 ? 828,786,0.5603601925416650,827.0,828.0,0.5603601925416650
828 ? 643,787,0.4920894543719110,828.0,643.0,0.4920894543719110
643 ? 644,788,0.5474526507956490,643.0,644.0,0.5474526507956490
829 ? 830,789,0.3687895116586680,829.0,830.0,0.3687895116586680
830 ? 831,790,0.8210152891396510,830.0,831.0,0.8210152891396510
831 ? 832,791,0.6876135783282780,831.0,832.0,0.6876135783282780
832 ? 833,792,0.3358942527323120,832.0,833.0,0.3358942527323120
833 ? 834,793,1.4097231175015200,833.0,834.0,1.4097231175015200
834 ? 835,794,1.0500666571288700,834.0,835.0,1.0500666571288700
835 ? 836,795,0.6922159931622740,835.0,836.0,0.6922159931622740
836 ? 837,796,0.644388445900257,836.0,837.0,0.644388445900257
837 ? 838,797,0.4634966746085920,837.0,838.0,0.4634966746085920
838 ? 839,798,0.5827637797030090,838.0,839.0,0.5827637797030090
839 ? 840,799,0.4202234391680770,839.0,840.0,0.4202234391680770
840 ? 841,800,1.40662242060869,840.0,841.0,1.40662242060869
841 ? 842,801,0.47014586828617000,841.0,842.0,0.47014586828617000
842 ? 843,802,1.038532127273350,842.0,843.0,1.038532127273350
843 ? 844,803,1.1638057529445100,843.0,844.0,1.1638057529445100
844 ? 845,804,0.6611489440629310,844.0,845.0,0.6611489440629310
845 ? 846,805,1.3012245527474000,845.0,846.0,1.3012245527474000
846 ? 847,806,0.645238913455912,846.0,847.0,0.645238913455912
847 ? 848,807,0.8653557226865510,847.0,848.0,0.8653557226865510
848 ? 849,808,0.5040099439184250,848.0,849.0,0.5040099439184250
849 ? 850,809,0.38887282849291100,849.0,850.0,0.38887282849291100
850 ? 851,810,0.7152704430248820,850.0,851.0,0.7152704430248820
851 ? 852,811,0.07759803948734330,851.0,852.0,0.07759803948734330
852 ? 853,812,0.6906509311978260,852.0,853.0,0.6906509311978260
853 ? 854,813,0.4548998822355350,853.0,854.0,0.4548998822355350
854 ? 855,814,0.6128013490056280,854.0,855.0,0.6128013490056280
855 ? 856,815,0.3210895145421920,855.0,856.0,0.3210895145421920
856 ? 857,816,0.5159100533518710,856.0,857.0,0.5159100533518710
857 ? 858,817,0.8159105906797690,857.0,858.0,0.8159105906797690
858 ? 859,818,0.6896242943958690,858.0,859.0,0.6896242943958690
859 ? 860,819,0.0,859.0,860.0,0.0
860 ? 861,820,0.26557738976160600,860.0,861.0,0.26557738976160600
861 ? 862,821,0.5046746887802090,861.0,862.0,0.5046746887802090
862 ? 863,822,0.0,862.0,863.0,0.0
863 ? 864,823,0.9389578661512270,863.0,864.0,0.9389578661512270
864 ? 865,824,1.0145056571663300,864.0,865.0,1.0145056571663300
865 ? 866,825,0.0,865.0,866.0,0.0
866 ? 867,826,0.7461702937407290,866.0,867.0,0.7461702937407290
867 ? 868,827,1.7117115643380800,867.0,868.0,1.7117115643380800
868 ? 869,828,0.4117433750883340,868.0,869.0,0.4117433750883340
869 ? 870,829,0.8857753121777700,869.0,870.0,0.8857753121777700
870 ? 871,830,0.35152425058674900,870.0,871.0,0.35152425058674900
871 ? 872,831,1.115708805386560,871.0,872.0,1.115708805386560
872 ? 873,832,0.7630896990019150,872.0,873.0,0.7630896990019150
873 ? 874,833,1.5281921885341000,873.0,874.0,1.5281921885341000
874 ? 875,834,0.5161896613528810,874.0,875.0,0.5161896613528810
875 ? 876,835,0.5046746887802400,875.0,876.0,0.5046746887802400
876 ? 877,836,0.6165108337067490,876.0,877.0,0.6165108337067490
877 ? 878,837,0.5826527325501670,877.0,878.0,0.5826527325501670
878 ? 879,838,0.12519438215349300,878.0,879.0,0.12519438215349300
879 ? 880,839,1.5281921885340800,879.0,880.0,1.5281921885340800
880 ? 881,840,1.0190084433581600,880.0,881.0,1.0190084433581600
881 ? 882,841,1.8153185412257400,881.0,882.0,1.8153185412257400
882 ? 883,842,0.5668416737655280,882.0,883.0,0.5668416737655280
883 ? 884,843,1.3304856980801900,883.0,884.0,1.3304856980801900
884 ? 885,844,0.1884326831693030,884.0,885.0,0.1884326831693030
885 ? 886,845,0.8076813592225840,885.0,886.0,0.8076813592225840
886 ? 887,846,1.222834365121890,886.0,887.0,1.222834365121890
887 ? 888,847,1.1234627539496900,887.0,888.0,1.1234627539496900
888 ? 889,848,1.26614369847964,888.0,889.0,1.26614369847964
889 ? 890,849,0.38076384838355700,889.0,890.0,0.38076384838355700
890 ? 891,850,0.9809521420710320,890.0,891.0,0.9809521420710320
891 ? 892,851,0.6050249581094700,891.0,892.0,0.6050249581094700
892 ? 893,852,0.8205350165321080,892.0,893.0,0.8205350165321080
893 ? 894,853,0.7036663527509250,893.0,894.0,0.7036663527509250
894 ? 895,854,0.5739833490744270,894.0,895.0,0.5739833490744270
895 ? 896,855,1.7152875851234900,895.0,896.0,1.7152875851234900
896 ? 897,856,0.9114288595980330,896.0,897.0,0.9114288595980330
897 ? 898,857,0.12519438215349300,897.0,898.0,0.12519438215349300
898 ? 899,858,0.0,898.0,899.0,0.0
899 ? 900,859,1.1959176563229900,899.0,900.0,1.1959176563229900
900 ? 901,860,0.0,900.0,901.0,0.0
901 ? 902,861,1.2581879691057300,901.0,902.0,1.2581879691057300
902 ? 903,862,1.1935459780059000,902.0,903.0,1.1935459780059000
903 ? 904,863,0.0,903.0,904.0,0.0
904 ? 905,864,0.6141699065931150,904.0,905.0,0.6141699065931150
905 ? 906,865,0.5938490967939040,905.0,906.0,0.5938490967939040
906 ? 907,866,0.4426289829359750,906.0,907.0,0.4426289829359750
907 ? 908,867,0.06259719107674660,907.0,908.0,0.06259719107674660
908 ? 909,868,0.31298595538370400,908.0,909.0,0.31298595538370400
909 ? 910,869,0.19794969893129500,909.0,910.0,0.19794969893129500
910 ? 911,870,0.0,910.0,911.0,0.0
368 ? 352,871,0.9863523657175430,368.0,352.0,0.9863523657175430
352 ? 912,872,1.327041539924020,352.0,912.0,1.327041539924020
912 ? 913,873,1.0221238873276900,912.0,913.0,1.0221238873276900
913 ? 914,874,0.4934576507118700,913.0,914.0,0.4934576507118700
914 ? 915,875,0.5751757680709810,914.0,915.0,0.5751757680709810
915 ? 916,876,0.48797918027311400,915.0,916.0,0.48797918027311400
916 ? 917,877,1.1291188658780800,916.0,917.0,1.1291188658780800
917 ? 918,878,1.0191107845999500,917.0,918.0,1.0191107845999500
918 ? 919,879,0.7108605916258980,918.0,919.0,0.7108605916258980
919 ? 920,880,0.7568394768235050,919.0,920.0,0.7568394768235050
920 ? 921,881,0.3950798017791040,920.0,921.0,0.3950798017791040
921 ? 922,882,0.29837593433001500,921.0,922.0,0.29837593433001500
922 ? 923,883,0.5538350252117540,922.0,923.0,0.5538350252117540
923 ? 924,884,1.1670304468388700,923.0,924.0,1.1670304468388700
924 ? 925,885,0.8901933698844980,924.0,925.0,0.8901933698844980
925 ? 926,886,0.7697115040727290,925.0,926.0,0.7697115040727290
926 ? 927,887,1.8552910635219100,926.0,927.0,1.8552910635219100
927 ? 928,888,0.500621308070318,927.0,928.0,0.500621308070318
928 ? 929,889,1.487653035575840,928.0,929.0,1.487653035575840
929 ? 930,890,0.5782431311312230,929.0,930.0,0.5782431311312230
930 ? 931,891,0.15246936468781100,930.0,931.0,0.15246936468781100
931 ? 932,892,0.751803907948462,931.0,932.0,0.751803907948462
932 ? 933,893,0.27913023975024800,932.0,933.0,0.27913023975024800
933 ? 934,894,0.5296279484770130,933.0,934.0,0.5296279484770130
934 ? 935,895,0.5301855814255350,934.0,935.0,0.5301855814255350
