"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","PSMdtoSom","PSMdtoSomDiv","TBto Som"
"",""," "," "," ","Mean ch0","Mean ch1","Std ch0","Std ch1","Median ch0","Median ch1","X","Y","Z"," "," "," ","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","","","","",""
"6638","6638","461.1408821060056","2","139","308.0126857331872","1830.9121664476752","45.45620825493782","237.65164709196628","314.0","1872.0","364.3539804662995","484.2057050301194","121.25560104613497","1.9784466890013577","24","199","1","0","0"
"6639","6639","613.7530878043071","2","140","304.5208829482168","1963.9980456068608","51.77079394350224","273.32757949491037","267.0","1751.0","364.27102121489145","484.50236849413363","120.88174158725839","1.9784466890013577","24","199","1","0","0"
"6640","6640","","2","141","327.0596650586993","1909.3897600823316","48.161923485714965","266.55440457008433","299.0","1758.0","363.6554685150352","484.6336431068068","120.8529066446187","1.9784466890013577","24","199","1","0","0"
"6641","6641","","2","142","293.98845991878596","1921.3216859540385","38.01649978901485","243.23044122724244","264.0","1785.0","363.1690060188928","484.18861516733335","120.91582872806433","1.9784466890013577","24","199","1","0","0"
"6642","6642","","2","143","267.3333958101718","1476.7779163589164","42.51685956404399","244.13977885482657","243.0","1516.0","362.7224238027507","484.7424498282004","120.48821425326472","1.9784466890013577","24","199","1","0","0"
"6643","6643","","2","144","267.0712348900304","1799.18522277745","42.55270689412211","234.89952513521777","226.0","1541.0","362.9538655590862","483.12652509708516","120.14183904531718","1.9784466890013577","24","199","1","0","0"
"6644","6644","","2","145","254.48136406270768","1833.5487286807838","33.60531328040738","244.85076763567054","243.0","1753.0","362.78163009162364","482.66708464818504","120.1578813783949","1.9784466890013577","24","199","1","0","0"
"6645","6645","","2","146","267.9084410716124","1970.6784312179657","36.55636518313665","223.79472197831248","253.0","1906.0","362.9475923559841","481.51876655311827","121.2457182568282","1.9784466890013577","24","199","1","0","0"
"6646","6646","","2","147","259.19254405145296","1950.2817085985055","28.855239868422107","224.48180104626297","255.0","1927.0","362.9475923559841","481.51876655311827","121.2457182568282","1.9784466890013577","24","199","1","0","0"
"6647","6647","","2","148","238.86940728391863","1905.6808259321292","28.696213575562858","200.1666879219313","237.0","1920.0","362.9475923559841","481.51876655311827","121.2457182568282","1.9784466890013577","24","199","1","0","0"
"6648","6648","","2","149","232.18090831336727","1839.9788996760774","27.405318657153273","217.52448593445806","233.0","1883.0","362.9475923559841","481.51876655311827","121.2457182568282","1.9784466890013577","24","199","1","0","0"
"6649","6649","","2","150","232.75831945644703","1856.564400412552","25.394747768272236","230.8406064779611","229.0","1886.0","363.2234912131271","480.682006267869","121.18956728251314","1.9784466890013577","24","199","1","0","0"
"6650","6650","","2","151","228.66386063586054","1889.650100390457","30.917532705011563","270.3118295923891","220.0","1873.0","363.19220566091553","479.71302564966834","121.18613425531099","1.9784466890013577","24","199","1","0","0"
"6651","6651","","2","152","229.6978295480155","1807.795121800228","36.94699271132818","256.2443313269491","216.0","1742.0","363.19220566091553","479.71302564966834","121.18613425531099","1.9784466890013577","24","199","1","0","0"
"6652","6652","","2","153","214.06129214942655","1826.0071289124237","23.203627351427983","238.0049788608398","204.0","1632.0","362.4909472814853","479.6736258279869","120.67821287205203","1.9784466890013577","24","199","1","0","0"
"6653","6653","669.5527255141628","2","154","214.31025695721488","1878.1927712940128","22.66727645657551","275.4682367231645","211.0","1863.0","362.2382614946494","479.5188111541244","120.63534427044843","1.9784466890013577","24","199","1","0","0"
"6654","6654","648.6792165357681","2","155","229.24827318644245","1831.8982416355088","59.53854574202731","278.2698947956236","215.0","1792.0","362.4171959830466","478.9056982756044","120.58081575835047","1.9784466890013577","24","199","1","0","0"
"6655","6655","621.6695618239119","2","156","231.9863034727655","1757.9822813956032","61.65882369951798","272.9667981167821","214.0","1612.0","362.1547988439504","478.4978317894077","120.3534626185235","1.9784466890013577","24","199","1","0","0"
"6656","6656","568.2975080205574","2","157","236.06511885827337","1718.6751411360494","71.44153607112678","240.67776589160053","216.0","1690.0","361.9235953493401","478.10546297597654","120.30995894396793","1.9784466890013577","24","199","1","0","0"
"6657","6657","522.8791414580475","2","158","204.43489044072618","1627.7112710534916","24.85573066852413","246.41237538513252","200.0","1516.0","361.1615999101707","478.1960013261291","119.2158481408824","1.9784466890013577","24","199","1","0","0"
"6658","6658","513.4827117928662","2","159","202.57753575128848","1581.9287927265484","26.83077710213589","258.54330916698456","198.0","1536.0","361.24135389330655","477.52282297508805","119.23280576568436","1.9784466890013577","24","199","1","0","0"
"6659","6659","588.7531326841761","2","160","196.706835587075","1615.466470945632","24.106446543424546","297.9867399250226","193.0","1557.0","360.90613674017925","477.4860929922","119.06938982466583","1.9784466890013577","24","199","1","0","0"
"6660","6660","581.2701650870232","2","161","201.8109794768987","1567.3983765820526","30.85400541176066","303.62715333554627","191.0","1330.0","361.1204765577485","476.9791094930715","118.97001895300008","1.9784466890013577","24","199","1","0","0"
"6661","6661","597.5535137548494","2","162","194.30549824146547","1610.430449256284","22.725644716889718","302.8822110274165","189.0","1481.0","360.5968451617805","476.9418957819653","119.11773831783628","1.9784466890013577","24","199","1","0","0"
"6662","6662","553.753822097081","2","163","210.38334366772514","1595.7229292571224","47.51356354591119","320.3924733058006","202.0","1498.0","360.9808323440728","476.1829996561626","119.90944496182775","1.9784466890013577","24","199","1","0","0"
"6663","6663","572.6537408996098","2","164","197.26153572106085","1633.8903664463878","34.78175706840544","316.6882227013094","191.0","1506.0","360.67353938652667","476.3561721574235","120.06204288407369","1.9784466890013577","24","199","1","0","0"
"6664","6664","606.1162479213892","2","165","184.39792783301087","1684.270179091774","17.957125203300354","333.2671708434568","180.0","1531.0","360.18271051324814","476.36731418878594","120.01503270165284","1.9784466890013577","24","199","1","0","0"
"6665","6665","628.449757300038","2","166","175.91988862400956","1650.937669539126","17.366174561089036","349.5156429983218","172.0","1509.0","360.01254763893337","476.01082806233694","120.00316651700035","1.9784466890013577","24","199","1","0","0"
"6666","6666","644.8465950466531","2","167","177.87286456338867","1668.8757521659522","16.919034464716272","343.0751163632562","173.0","1525.0","360.0183928484876","476.11987433082646","120.28905640145142","1.9784466890013577","24","199","1","0","0"
"6667","6667","635.9357476497207","2","168","176.38568381447305","1656.0936209963277","16.843501979875906","349.9998935326193","174.0","1555.0","360.065457049727","475.5012411645523","120.67537455723573","1.9784466890013577","24","199","1","0","0"
"6668","6668","619.6188132997357","2","169","173.34552467438627","1622.5883583655163","18.225207031568953","340.0505206441583","167.0","1408.0","360.18932909994015","474.606841364884","120.49277167302364","1.9784466890013577","24","199","1","0","0"
"6669","6669","683.8779569828048","2","170","172.60385011701473","1683.8291921229873","19.43574811642574","365.07030042215115","164.0","1396.0","360.03980021670145","473.8991879864963","120.69937000610626","1.9784466890013577","24","199","1","0","0"
"6670","6670","642.7368479041235","2","171","171.9432505436697","1635.734363437929","22.855888916910935","323.88627512413484","169.0","1568.0","359.8959188174476","473.34472201885035","120.98153886173046","1.9784466890013577","24","199","1","0","0"
"6671","6671","595.1931355864482","2","172","168.6178549177995","1646.4404809122675","17.573387200781745","329.0180718291986","162.0","1381.0","359.68644095630106","472.62561498469677","121.22532826767542","1.9784466890013577","24","199","1","0","0"
"6672","6672","507.89591234803356","2","173","160.14997931526125","1605.6900172012613","15.286004334007707","298.4354965004077","155.0","1400.0","359.263037466281","472.6581692437965","121.13915517954244","1.9784466890013577","24","199","1","0","0"
"6673","6673","615.768752782019","2","174","161.25768169517607","1710.9031158379432","19.697831466400707","328.2330798652106","154.0","1471.0","359.3971333898271","471.7852955917071","121.65404208506739","1.9784466890013577","24","199","1","0","0"
"6674","6674","660.3978906008592","2","175","156.26523774298784","1743.4229191599838","16.146573545617308","355.19462492009035","152.0","1502.0","359.2475535672262","470.9345200256348","121.58133382259516","1.9784466890013577","24","199","1","0","0"
"6675","6675","727.9231582007906","2","176","154.98873369311272","1810.6988312179021","17.025882358726697","372.85623307655396","149.0","1530.0","359.12736109696203","470.6152152053205","121.82302338229677","1.9784466890013577","24","199","1","0","0"
"6676","6676","778.8904088949853","2","177","157.32256327804132","1820.8857246012542","21.150850911649655","390.9389505389293","153.0","1677.0","359.18697268602324","470.01608192819447","121.76160854045705","1.9784466890013577","24","199","1","0","0"
"6677","6677","663.5703128381344","2","178","152.7076517671909","1897.5718856471574","12.16876187449635","264.36200537367733","150.0","1874.0","359.0284784603412","469.12514087405725","122.16417767023736","1.4172613845075912","24","199","1","0","0"
"6678","6678","","2","179","146.99741226611576","1972.4743905056334","11.377359961794314","299.4871470340313","145.0","1942.0","359.43412183248955","467.9767205047084","122.0823749406386","1.4172613845075912","24","199","1","0","0"
"6679","6679","","2","180","143.7607859385819","1908.3778763181379","10.328270700944998","285.7157294899495","141.0","1767.0","359.9925903582887","467.5923407279856","121.9807772148321","1.4172613845075912","24","199","1","0","0"
"6680","6680","454.30118839487733","2","181","142.63743777476813","1967.1230907054264","10.164745146870617","248.46357807581882","139.0","1961.0","359.51086575779516","467.2492232848145","122.92521349102648","1.4172613845075912","24","199","1","0","0"
"6681","6681","453.29256195817857","2","182","140.10538908227852","1945.7732132587212","9.284444965875885","276.54193400461514","139.0","1917.0","359.3122686128306","466.5108461186638","122.25177052780748","1.4172613845075912","24","199","1","0","0"
"6682","6682","508.1812741175082","2","183","135.3562113182794","1995.8452571117248","9.670050546435522","288.2377794834477","132.0","1900.0","359.528796589836","465.753871862761","122.71521445852983","1.4172613845075912","24","199","1","0","0"
"6683","6683","453.38925458179267","2","184","134.91539559437035","1819.7073469669283","9.624043767361803","293.9557671209988","133.0","1815.0","359.83389669641406","465.2249232076681","122.54642240468678","1.4172613845075912","24","199","1","0","0"
"6684","6684","376.2948095894886","2","185","133.61816188668666","1686.2687309449398","8.301346747930552","259.5235475830412","131.0","1476.0","359.5979359878029","465.0709831860453","122.68873619668508","1.4172613845075912","24","199","1","0","0"
"6685","6685","471.8360886315235","2","186","131.75409987099067","1740.2837542057666","8.243517604509307","280.83237489482","131.0","1662.0","359.6167872814065","464.5287907754615","123.05742037455227","1.4172613845075912","24","199","1","0","0"
"6686","6686","408.22936452028335","2","187","131.5421915820284","1773.6580023620756","9.447896590204316","279.99010654058475","128.0","1688.0","359.8439618268497","464.16124909462326","122.86235915523145","1.4172613845075912","24","199","1","0","0"
"6687","6687","369.619283418683","2","188","129.88638588762524","1706.0850532338445","8.11181779024252","277.79722703274626","128.0","1714.0","359.75221466780465","463.6209382489538","123.51753594839641","1.4172613845075912","24","199","1","0","0"
"6688","6688","278.26611279321037","2","189","125.86844386007539","1596.5042581363282","7.138155689730074","215.13113299603896","124.0","1506.0","360.042087374308","462.27917988550576","123.88940235256959","1.4172613845075912","24","199","1","0","0"
"6689","6689","335.47331471552224","2","190","124.98151939968807","1702.824740670482","7.948236305185383","253.86587381929522","124.0","1567.0","360.03983470287415","461.90870444830733","124.38917795024209","1.4172613845075912","24","199","1","0","0"
"6690","6690","325.17730565973943","2","191","126.49625592812761","1720.3078977243713","8.037370204454204","243.7604890186428","125.0","1646.0","359.8588465781042","461.99636810744687","124.42360265669981","1.4172613845075912","24","199","1","0","0"
"6691","6691","332.0114068000841","2","192","126.93916291489622","1721.1000253860955","8.30645541046786","253.65485222132588","124.0","1588.0","359.997618694699","461.36015558887937","124.7744625569442","1.4172613845075912","24","199","1","0","0"
"6692","6692","304.84514780431834","2","193","124.93066078749038","1754.4218280136568","8.55301080230379","204.83361830842966","123.0","1606.0","359.8309904012474","461.90724794449176","124.50240620769782","1.4172613845075912","24","199","1","0","0"
"6693","6693","304.6917889230584","2","194","124.81236468821882","1712.1955138544963","8.352232300675752","250.37633247160443","123.0","1589.0","359.46301690417124","460.79323144382664","124.8510790230822","1.4172613845075912","24","199","1","0","0"
"6694","6694","320.66368610374604","2","195","124.24840688728001","1727.4214373167913","7.842109873397331","245.0046700663785","121.0","1416.0","359.71791393487183","459.9981023109019","124.46255111700658","1.4172613845075912","24","199","1","0","0"
"6695","6695","341.1116920120164","2","196","121.9858513203542","1800.2334203121036","8.166247389402654","257.95249341640255","120.0","1736.0","359.5500839008986","459.60161897451985","124.91010131706703","1.4172613845075912","24","199","1","0","0"
"6696","6696","277.2520009858353","2","197","123.69495666860118","1824.8234387913315","7.599587127951453","207.16975335070913","123.0","1672.0","359.58926559934775","459.7548228717927","125.3992951426535","1.4172613845075912","24","199","1","0","0"
"6697","6697","294.6333443324334","2","198","123.80462430572693","1896.2896158556418","7.756363889283755","202.19218288817572","121.0","1712.0","359.26184946562717","459.5652728833881","125.81277177096756","1.4172613845075912","24","199","1","0","0"
"6698","6698","253.79008339169673","2","199","122.06166922924","1888.7951101316198","7.064288353443579","171.01576706699527","122.0","1836.0","359.43670270133026","458.36009705309806","126.28079040414093","1.4172613845075912","24","199","1","0","0"
"6699","6699","252.1028102605477","2","200","123.35973795160201","1880.1688384782844","7.0884768045366","177.90763626873317","122.0","1781.0","359.2244097034883","458.07275144620473","126.58608378701683","1.4172613845075912","24","199","1","0","0"
"6700","6700","275.78794038647584","2","201","122.78908327268837","1845.8567659845921","7.135067039361437","169.06847877826198","122.0","1816.0","358.82380828704356","458.08741480423214","126.04265810128742","1.4172613845075912","24","199","1","0","0"
"6701","6701","240.11963943493524","2","202","121.45858390550337","1801.0830033995176","6.8827045139955745","142.09418578569156","120.0","1777.0","358.933174070795","456.72082529953855","126.6025135313361","1.4172613845075912","24","199","1","0","0"
"6702","6702","211.60984060190086","2","203","121.86711431606875","1754.1689637821105","6.875707641654123","131.66172762648222","122.0","1707.0","358.98541862366136","456.1770795264419","126.73081371792051","1.4172613845075912","24","199","1","0","0"
"6703","6703","142.0152010959796","2","204","120.88557721731117","1683.7151350340025","6.668812713822225","92.88439520048755","121.0","1678.0","358.8972105733842","455.5985464150685","126.96215619632662","1.4172613845075912","24","199","1","0","0"
"6704","6704","223.48079341444134","2","205","121.63878971834497","1753.0338949070804","7.1387719682409","128.56903259048636","120.0","1758.0","358.99724975566215","455.15996146091334","126.36806813935742","1.4172613845075912","24","199","1","0","0"
"6705","6705","252.77066318693477","2","206","120.6751649318631","1771.5551357711329","7.017478732636507","159.12396215236717","121.0","1717.0","358.9918889867927","453.77732661124946","125.17405414372072","1.4172613845075912","24","199","1","0","0"
"6706","6706","238.3847572008813","2","207","120.78029035981703","1695.7230426586473","7.096485575135724","195.22549993964617","118.0","1545.0","359.21903986321956","453.5558052229563","125.26634252162751","1.4172613845075912","24","199","1","0","0"
"6707","6707","225.80943199282385","1","208","121.32190981927421","1890.5110511176867","7.4876126314962725","179.42565899150395","120.0","1914.0","359.39409442150566","452.03489438389573","125.81668565497932","1.4172613845075912","24","199","1","0","0"
"6708","6708","652.0166324706197","1","10","158.92934117259594","3191.1002311646266","11.953148447424537","180.14385312767968","158.0","3125.0","373.94968639913975","454.98686250388374","105.10601166885996","1.9784466890013577","22","182","1","0","0"
"6709","6709","640.2022353355212","2","11","156.72320929496405","3205.1594887713195","11.432601564606593","176.86310647454374","155.0","3138.0","373.0178216581895","454.8334042348024","103.86188453063068","1.9784466890013577","22","182","1","0","0"
"6710","6710","678.0292762230043","2","12","151.9341257886013","3133.757058874072","11.223017153144152","204.62719459080552","148.0","3011.0","374.5608394707582","455.6505566950857","104.01421651720088","1.9784466890013577","22","182","1","0","0"
"6711","6711","520.9055572811599","2","13","149.3213037953098","2948.5162503527904","11.429362104664518","146.59343939051112","148.0","2942.0","373.4766583150848","456.51596871948584","104.11521378475629","1.9784466890013577","22","182","1","0","0"
"6712","6712","564.5533078530812","2","14","147.57025606175526","3049.991899053086","10.731487487815517","140.4495955596269","147.0","3049.0","373.88031049214624","455.88758833267207","104.35854095023902","1.9784466890013577","22","182","1","0","0"
"6713","6713","585.6962441775931","2","15","148.46641523885415","3069.1360639774343","11.307958023094928","154.54978921063122","147.0","3079.0","373.71929933452384","456.7105849818195","104.71204385541785","1.9784466890013577","22","182","1","0","0"
"6714","6714","672.3670415783799","2","16","147.32662876620515","3262.241516839172","10.5084381809925","213.93345282209302","146.0","3249.0","372.3190604135058","457.8287457110611","103.53367979961104","1.9784466890013577","22","182","1","0","0"
"6715","6715","794.0519639230909","2","17","146.6051843860808","3324.6411561731875","11.510140537184606","228.33388472727208","146.0","3304.0","372.29804450447386","457.23182022852933","104.14661222695972","1.9784466890013577","22","182","1","0","0"
"6716","6716","717.9072176229382","2","18","145.24199056359612","3286.0034821918734","10.494973406567393","231.2610168294223","144.0","3235.0","371.8093712134516","457.55907543265533","104.49979989992123","1.9784466890013577","22","182","1","0","0"
"6717","6717","574.6589484599448","2","19","145.22786030464565","3091.7249258582833","10.9518463313665","188.677499511708","143.0","3085.0","371.970188984847","458.278460614842","104.48617051729703","1.9784466890013577","22","182","1","0","0"
"6718","6718","493.9140883795813","2","20","144.18967344878595","3058.764746527898","9.877267208919356","159.01869276224943","142.0","3042.0","372.3599981699741","459.382050569574","104.06121935893127","1.9784466890013577","22","182","1","0","0"
"6719","6719","657.2023157891293","2","21","150.42879315065485","3243.9990411122203","11.163990933558049","188.14208030298613","150.0","3199.0","371.940543742612","460.0287074586241","104.90678051985805","1.9784466890013577","22","182","1","0","0"
"6720","6720","","2","22","154.72484786847124","3113.7350142615674","11.209731144658589","203.68185575755584","153.0","3109.0","371.1047971375944","459.65865675214536","106.98642220865212","1.9784466890013577","22","182","1","0","0"
"6721","6721","","2","23","153.75917666697632","2929.7232289920016","11.420210393757575","180.85279002427723","153.0","2942.0","370.47944999525765","459.1016177791263","108.01141517390096","1.9784466890013577","22","182","1","0","0"
"6722","6722","","2","24","155.18614860935358","2789.0954384095767","12.10370135305082","175.14473006698498","155.0","2842.0","370.5107355474692","460.07059839732693","108.0148482011031","1.9784466890013577","22","182","1","0","0"
"6723","6723","","2","25","158.14954424596758","2912.079696800415","12.684806376791267","160.6466891550568","154.0","2879.0","369.99688462135754","461.27607689833366","106.85093322072275","1.9784466890013577","22","182","1","0","0"
"6724","6724","617.090911579197","2","26","155.66386942132533","2795.030521396483","12.787857671192244","189.02395353720854","152.0","2754.0","368.6806310836962","461.33291573910924","107.67669795055426","1.9784466890013577","22","182","1","0","0"
"6725","6725","658.6490831956985","2","27","154.62943873495163","2738.671279767751","11.035955031586454","243.33653831029633","154.0","2667.0","368.3723901994091","463.37503607414016","105.74067505838062","1.9784466890013577","22","182","1","0","0"
"6726","6726","772.2731430011312","2","28","148.64115769209587","2918.1896269598374","12.281218732695532","279.59458821964597","148.0","2847.0","368.43635347420434","464.8774958744238","105.4940324139551","1.9784466890013577","22","182","1","0","0"
"6727","6727","780.1283366244995","2","29","146.97843944294996","2877.5575377612663","11.247514075700481","270.85035740215517","146.0","2822.0","367.7205678839821","465.5035506658459","105.22093504685675","1.9784466890013577","22","182","1","0","0"
"6728","6728","773.6400761826793","2","30","142.85624645318336","2858.0315383568795","10.80595206610221","282.18466157124357","142.0","2806.0","367.1371424551637","466.83862756196714","104.72669421228247","1.9784466890013577","22","182","1","0","0"
"6729","6729","743.5440490394138","2","31","139.82119544164712","2810.779881894998","10.181136261305289","243.28578671271922","138.0","2728.0","366.47481060221753","467.0090028825788","104.43093799256181","1.9784466890013577","22","182","1","0","0"
"6730","6730","780.8745750785932","2","32","138.84236360675462","2871.5537977936942","10.181969021255936","278.17973951266305","137.0","2835.0","366.4648675208739","467.48017282321644","104.40111607572123","1.9784466890013577","22","182","1","0","0"
"6731","6731","819.8750933292476","2","33","138.67096517433833","2883.8650619941986","10.132452252452634","266.95797147640184","134.0","2717.0","365.69412283185915","467.38365306707567","104.18732368600105","1.9784466890013577","22","182","1","0","0"
"6732","6732","663.0463366461074","2","34","132.59778077360872","2694.1260951716367","8.385179415061778","222.98412978417474","133.0","2656.0","365.39410785672004","467.66120078689045","103.58955584007671","1.9784466890013577","22","182","1","0","0"
"6733","6733","633.8507559735208","2","35","129.67338743300303","2549.2240151751485","7.604329199107959","221.30351616848947","129.0","2465.0","365.08539550925843","467.93771450990334","103.53330061209132","1.9784466890013577","22","182","1","0","0"
"6734","6734","553.1369654602767","2","36","126.85990076845889","2396.081384952989","7.051361772090614","202.49389644851618","125.0","2285.0","364.79057530612215","467.35870402903333","102.68401463129652","1.9784466890013577","22","182","1","0","0"
"6735","6735","559.046473352042","2","37","127.48819463345231","2309.703120826217","8.087135922919307","200.18661624933114","124.0","2106.0","364.64755784962415","467.83065486743993","102.35656243822828","1.9784466890013577","22","182","1","0","0"
"6736","6736","518.7614597082221","2","38","130.84185247609662","2403.892603925252","8.68518509164414","203.3637193151356","130.0","2363.0","364.68664912499776","469.11676050554286","103.85471835847619","1.9784466890013577","22","182","1","0","0"
"6737","6737","554.9953769223976","2","39","134.55983546581245","2421.832117736173","8.860220488613448","206.03648392210994","132.0","2355.0","364.4973328561447","470.5349707465782","103.55435242768702","1.9784466890013577","22","182","1","0","0"
"6738","6738","522.0556806077063","2","40","133.3882776612481","2346.2714878700867","9.977519651963593","193.1399995477818","130.0","2224.0","363.66132213280446","470.44772514860557","103.12148237263168","1.9784466890013577","22","182","1","0","0"
"6739","6739","427.6628915992458","2","41","141.99329966423073","2220.592877286636","10.447749684942421","143.82537265393466","140.0","2187.0","363.07450023746924","469.9781972682507","102.54559006563447","1.9784466890013577","22","182","1","0","0"
"6740","6740","458.7182253278746","2","42","149.29386203499297","2209.397322327101","12.594442048559447","156.48433140528223","144.0","2122.0","362.47890886504115","469.2406426244659","102.22950789082192","1.9784466890013577","22","182","1","0","0"
"6741","6741","470.5354176843326","2","43","156.99794744181008","2219.006535794147","16.172206436647087","157.5182988214569","145.0","2097.0","362.10793826427494","468.70314800323087","101.42416556536983","1.9784466890013577","22","182","1","0","0"
"6742","6742","407.85069512232224","2","44","163.9663243160392","2278.4905504014887","15.793509966441045","137.89443077853088","154.0","2201.0","362.1964056325615","469.08397495732635","102.01599560847008","1.9784466890013577","22","182","1","0","0"
"6743","6743","408.45440884826786","2","45","169.25166911940627","2307.0604274327607","17.65776823726015","153.145803002162","163.0","2279.0","362.47676863163167","470.2557566240068","102.28370815491962","1.9784466890013577","22","182","1","0","0"
"6744","6744","354.38439020373534","2","46","169.31534438143424","2244.9653801857885","16.59913364976467","136.26229726682155","162.0","2199.0","362.191435818848","470.4152868102593","102.08335146345527","1.9784466890013577","22","182","1","0","0"
"6745","6745","361.5537456011199","2","47","166.7830771308166","2261.1491786466318","15.395469548083552","160.04492784715492","162.0","2248.0","362.41868580460266","470.5842006456075","102.28658906181603","1.9784466890013577","22","182","1","0","0"
"6746","6746","","2","48","177.16003863395824","2240.8462810648275","19.219885377556366","188.7251176212319","173.0","2236.0","362.41868580460266","470.5842006456075","102.28658906181603","1.9784466890013577","22","182","1","0","0"
"6747","6747","","2","49","174.2872206527668","2285.168380576185","18.495691926477637","211.95797181035826","162.0","2231.0","362.41868580460266","470.5842006456075","102.28658906181603","1.9784466890013577","22","182","1","0","0"
"6748","6748","","2","50","174.2244806389662","2387.71980494771","17.010332588980248","178.14736465160686","172.0","2340.0","361.9504713280312","469.79465977855506","102.3615257370105","1.9784466890013577","22","182","1","0","0"
"6749","6749","","2","51","175.62267020404096","2368.443893266801","17.820239674800874","199.85701663786176","167.0","2349.0","361.1817432536183","470.16203937232694","102.49988458214148","1.9784466890013577","22","182","1","0","0"
"6750","6750","","2","52","175.16529236669243","2432.4431588439925","16.024672526728196","211.14230929332743","169.0","2343.0","360.73660941569227","470.44819918200017","102.58067801641191","1.9784466890013577","22","182","1","0","0"
"6751","6751","","2","53","172.54875351602195","2350.9007849091636","17.42003848317422","214.3357769706501","169.0","2316.0","360.08942094271856","470.61063875019744","102.695808838133","1.9784466890013577","22","182","1","0","0"
"6752","6752","","2","54","186.87577925705767","2656.4123510667555","20.46555748770348","293.8236657745277","174.0","2488.0","359.1835007016007","469.75009244684134","104.48556873025085","1.9784466890013577","22","182","1","0","0"
"6753","6753","750.3707195086223","2","55","184.2014682455111","2722.0226187292606","18.47597108892229","300.52569782257257","174.0","2553.0","358.96370546971997","470.1955275583097","104.16528819984023","1.9784466890013577","22","182","1","0","0"
"6754","6754","770.4775411799602","2","56","182.5462746161013","2773.97972220911","18.908975647174735","290.29618328879786","167.0","2558.0","358.5937128684386","469.7743876326112","104.42536577955113","1.9784466890013577","22","182","1","0","0"
"6755","6755","716.8051069580238","2","57","177.1620941744616","2735.8717381860315","17.22411953658714","242.49705357567336","169.0","2614.0","358.6722997561469","469.6029311441346","104.88985291513698","1.9784466890013577","22","182","1","0","0"
"6756","6756","688.7701484159917","2","58","170.13219534129115","2662.0539071521735","14.96663632529056","259.8873650121606","167.0","2564.0","357.7518343360641","469.1156197116704","106.18115409574168","1.9784466890013577","22","182","1","0","0"
"6757","6757","736.2602594395672","2","59","164.2443932181874","2576.165409795109","16.779563378323214","295.99299252711046","156.0","2378.0","357.0287067504614","468.6214466885668","106.70274051991433","1.9784466890013577","22","182","1","0","0"
"6758","6758","799.5329522027463","2","60","157.33178298947942","2644.503341423823","15.054715094029344","324.89880901203014","154.0","2623.0","356.8606147055878","469.06024699923347","107.23045115081544","1.9784466890013577","22","182","1","0","0"
"6759","6759","805.3160307884607","2","61","157.8952209349237","2583.169375265657","15.44801793609577","293.557761494113","154.0","2573.0","356.87367437400746","468.99610434296267","107.2359076571858","1.9784466890013577","22","182","1","0","0"
"6760","6760","830.0151382002314","2","62","153.91394171758947","2659.1424130944347","13.892759206889291","307.8216970150394","150.0","2565.0","356.886344567318","470.09383253880446","107.88836174618328","1.9784466890013577","22","182","1","0","0"
"6761","6761","857.258171732893","2","63","156.40245898723452","2701.296543750495","14.742748809942011","303.2564169272791","152.0","2589.0","357.09840654609445","470.144710940355","107.90072868993073","1.9784466890013577","22","182","1","0","0"
"6762","6762","762.9933727329542","2","64","159.7208190633597","2683.86042201248","14.381996669914518","267.4013891036834","158.0","2610.0","356.78617524894275","470.52215919247493","108.87455369176132","1.9784466890013577","22","182","1","0","0"
"6763","6763","675.2561833926138","2","65","163.36506568268476","2533.3411790554537","15.08001891468645","254.9137636262901","160.0","2379.0","357.0375056314823","471.1907034664399","108.61816117430467","1.9784466890013577","22","182","1","0","0"
"6764","6764","638.2482539688872","2","66","169.25068148458647","2482.601295115247","15.815432997977052","243.95028156088597","162.0","2376.0","357.1429824202976","471.3947663578807","108.89066360836705","1.9784466890013577","22","182","1","0","0"
"6765","6765","622.2733659997604","2","67","174.76534453700324","2377.7763025014697","17.121094521895404","244.63791240484474","174.0","2312.0","357.2737653107557","471.9314323938914","108.1104393366147","1.9784466890013577","22","182","1","0","0"
"6766","6766","562.9846892529595","2","68","170.82223891928504","2309.5773495513367","18.67002177835697","279.8356910902663","158.0","2083.0","357.42347674543157","473.1551687990833","107.46298818284852","1.9784466890013577","22","182","1","0","0"
"6767","6767","575.8316245321482","2","69","180.03366894274754","2329.186446164255","22.133129402706363","257.96411962879057","160.0","2075.0","358.2297055451118","473.0828482143982","107.9690041002799","1.9784466890013577","22","182","1","0","0"
"6768","6768","498.51415030370566","2","70","189.06680901259938","2241.2235531131378","29.707408572933574","227.2165749167228","173.0","2130.0","358.00294595598865","473.84465132042055","108.25965716371857","1.9784466890013577","22","182","1","0","0"
"6769","6769","511.03615532448305","2","71","208.63857712590286","2348.7470814458193","27.380589084673744","261.6192350488268","206.0","2330.0","358.46489605721837","473.71030776593796","110.4882947869281","1.9784466890013577","22","182","1","0","0"
