"Label","ID","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot track ID","Track N spots","H","HtoL","adaxials","checked"
"",""," "," ","Mean ch0","Mean ch1","Mean ch2","Std ch0","Std ch1","Std ch2","Median ch0","Median ch1","Median ch2","X","Y","Z"," "," "," ","Tag","Tag","Tag","Tag"
"","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","","","","","",""
"535","535","2","37","507.1860005720656","124.71059149589794","8006.182717211832","100.82763161401441","8.851444113658335","3004.0688948816924","456.0","123.0","7069.0","392.39915621626824","324.6605477999919","42.47695523554153","2.7618414951596093","10","39","0","1","0","1"
"536","536","2","36","489.6595876132831","119.66105191484674","8219.471091118194","89.633433888287","7.670951657526086","2579.336430168244","464.0","120.0","7922.0","391.2990154607915","329.83832591068057","42.21927351420813","2.7618414951596093","10","39","0","1","0","1"
"537","537","2","35","429.9584734971172","116.74731357986542","9000.151585043955","74.65327095923381","6.680289760859439","2358.8358868337214","412.0","116.0","8590.0","389.3190188237794","336.05265700860116","43.507722086682904","2.7618414951596093","10","39","0","1","0","1"
"538","538","2","34","398.63340037595464","115.06264473693183","10301.546688041879","73.35335888446637","6.399154326422505","3286.5868011395896","362.0","114.0","9637.0","388.382008823017","341.0508861936131","47.21512310894137","2.7618414951596093","10","39","0","1","0","1"
"539","539","2","33","346.3216486666121","111.90820702946898","10505.711821740177","54.196674506399596","5.522622978140692","4378.590928975482","321.0","111.0","9233.0","389.3196010155553","348.28383588924186","47.0284593214163","2.7618414951596093","10","39","0","1","0","1"
"540","540","2","32","293.00073443045176","109.07690023606621","9653.166781035608","50.9566154954768","4.6903784067388905","5138.1129550537935","295.0","109.0","8399.0","389.8447873863525","348.55299559698267","51.873137015834324","2.7618414951596093","10","39","0","1","0","1"
"541","541","2","31","290.67252612286603","108.80982505851065","8746.729327128425","40.35534658891244","4.451667611330263","2340.789664013828","284.0","108.0","8628.0","388.0427369523785","347.6272405813114","56.68743722519333","2.7618414951596093","10","39","0","1","0","1"
"542","542","2","30","259.0639111431729","108.36860030480905","7578.129285185643","33.79997887642352","4.38345916277562","2189.82695419792","259.0","108.0","7411.0","387.8516006416987","347.1893248233397","54.38777317571813","2.7618414951596093","10","39","0","1","0","1"
"543","543","1","29","265.0403363081501","107.204671939688","8599.895676245884","31.702130367036574","3.620004626254407","3240.271555561281","254.0","107.0","8207.0","386.626639159869","347.04732963283766","54.3069353736994","2.7618414951596093","10","39","0","1","0","1"
"544","544","2","77","169.3457665056482","147.980510877914","9808.020398696903","13.88148372901419","15.335013888520136","3438.564490317154","167.0","144.0","9405.0","370.63966906492834","290.83534852981546","81.78241479248538","3.03802564467557","20","28","0","1","0","1"
"545","545","2","78","162.37047765532046","154.64304906674823","9598.177453800736","12.98783559556971","13.283191573292019","3709.8156254868545","159.0","151.0","8470.0","369.5367509341907","292.8416453462774","79.80121740882694","3.03802564467557","20","28","0","1","0","1"
"546","546","2","79","153.13906025612235","159.46269792785364","10266.843869771717","12.06331293799697","15.757859809551617","3825.418908932078","150.0","154.0","9437.0","367.6390858280805","288.5451222014324","85.3902280343461","3.03802564467557","20","28","0","1","0","1"
"547","547","2","80","151.01384574035353","154.8175536571663","11169.454463138109","11.056095176232908","15.957033853050152","4473.252693909892","150.0","153.0","9289.0","368.4523820718925","282.6996488301836","85.91616522588548","3.03802564467557","20","28","0","1","0","1"
"548","548","2","81","145.05545769599723","164.6503321631758","13664.688565975424","10.451214360138458","16.664010623127723","5312.293996653101","144.0","160.0","11510.0","367.35233786537196","273.5901405002023","86.69408880804497","3.03802564467557","20","28","0","1","0","1"
"549","549","2","82","140.78422087246935","170.44431213995804","12811.290104527283","9.815709237322872","17.357991968079464","3623.191956262764","139.0","165.0","11779.0","366.5331259666465","273.0458292378797","86.72730286876802","3.03802564467557","20","28","0","1","0","1"
"550","550","2","83","136.0621843839642","178.02939110869758","12554.0346651641","9.032803442581379","16.9496909434952","3381.6952094223607","136.0","173.0","11907.0","365.302546008584","270.32602224077874","86.94367965201589","3.03802564467557","20","28","0","1","0","1"
"551","551","2","84","135.04679607660702","182.38578810518695","12636.83165206842","7.959002895676016","18.743578922694258","4003.2700570824577","135.0","176.0","10921.0","363.51923784980085","260.1284744909896","87.80480018216569","3.03802564467557","20","28","0","1","0","1"
"552","552","2","85","134.05926687304628","185.56711956073528","10195.959430889072","8.84320416446376","19.261904470324072","2685.9428234451843","133.0","181.0","9090.0","363.2425590869451","256.04972195328537","88.15691414350296","3.03802564467557","20","28","0","1","0","1"
"553","553","2","86","132.15835882376675","197.16895487063957","8697.695644471118","8.218668155931049","19.523741592801848","2555.970436463223","131.0","192.0","8080.0","364.46936309506276","254.69094301406417","88.2974424148907","3.03802564467557","20","28","0","1","0","1"
"554","554","1","87","130.43938724293412","196.38003998331303","8074.640021596035","8.160835150508953","19.156130990434885","2099.0889031381666","130.0","189.0","7845.0","365.83312196962856","253.87605883371032","88.39277889230952","3.03802564467557","20","28","0","1","0","1"
"555","555","2","76","174.44878634209667","139.61321347313168","12323.919581144011","14.353244769180368","12.808699203838202","5477.7548737068","172.0","140.0","10406.0","372.8254088681791","293.5557386317538","81.58280683578171","3.03802564467557","20","28","0","1","0","1"
"556","556","2","75","180.92611928215922","143.40769107445882","11610.688793120578","16.41585628743674","13.905153446184466","5063.511410894821","179.0","140.0","10473.0","372.0296523868268","297.0781704649108","85.00368899539926","3.03802564467557","20","28","0","1","0","1"
"557","557","2","74","198.2340737026121","139.4942022957404","11039.106452803118","19.256275967528943","12.277667754131544","5461.142663424993","193.0","137.0","9604.0","370.7319493250184","298.8201542242093","89.8109259578142","3.03802564467557","20","28","0","1","0","1"
"558","558","2","73","199.02841419869273","133.32412840731652","12817.205088522242","17.604554523408904","10.49161763193337","5584.668330518185","196.0","131.0","10679.0","372.02179105829975","299.3622349698606","85.83548067961003","3.03802564467557","20","28","0","1","0","1"
"559","559","2","72","209.62858454589664","130.12102439689565","10824.56963853286","18.721232591291766","9.524877666356028","5636.048863032087","204.0","129.0","9178.0","372.3090909581705","298.8185649577902","81.99099400741169","3.03802564467557","20","28","0","1","0","1"
"560","560","2","71","226.53499165530323","126.50781327164212","11182.890291944039","21.53352945330247","8.732723167933608","6478.786269286108","223.0","126.0","9861.0","371.27991699086715","300.60058492732236","79.3820711543696","3.03802564467557","20","28","0","1","0","1"
"561","561","2","70","236.97402243418188","125.2094542554196","9863.60559791035","24.352344587820813","8.966430714246476","5193.314276913259","229.0","124.0","9323.0","371.30562685453725","302.212588647777","82.02985862807469","3.03802564467557","20","28","0","1","0","1"
"562","562","2","69","251.64206282235273","127.35092400395732","7933.589120167084","28.10177432447867","9.48561281859566","3433.2150389625153","240.0","126.0","7558.0","371.2913398400765","304.85651766028906","78.71511529772823","3.03802564467557","20","28","0","1","0","1"
"563","563","2","68","258.7004786487543","121.54645863334399","8560.784666453083","27.27991966519613","8.22421219372903","3484.8020885557016","245.0","120.0","7408.0","371.04803744122046","307.81107962311387","85.67640179826593","3.03802564467557","20","28","0","1","0","1"
"564","564","2","67","276.50219741403816","121.83544898313029","7808.292050125916","28.738007118368056","7.641252756090369","2674.275944267076","267.0","121.0","6825.0","367.8176916082333","317.27238134852905","81.90668595456282","3.03802564467557","20","28","0","1","0","1"
"565","565","2","66","266.2487700397823","115.32670275819527","7811.423911922088","27.887498998299186","6.532447821000673","2598.5976231870654","268.0","116.0","7572.0","370.2777187393748","321.48841956183435","81.58100390445776","3.03802564467557","20","28","0","1","0","1"
"566","566","2","65","294.39442472195276","118.26636548348907","8099.422195515994","35.953513737813175","7.7850679020254","3081.830186302899","282.0","117.0","7857.0","367.7430760371828","327.65479696351593","76.55676455287939","3.03802564467557","20","28","0","1","0","1"
"567","567","2","64","294.1142130391204","115.17690507769349","7863.439686489333","30.783396437426873","6.21053180840662","3009.3308610110303","281.0","114.0","7755.0","367.5387975468211","331.719982984013","78.54469844183765","3.03802564467557","20","28","0","1","0","1"
"568","568","2","63","285.9431483567867","112.85651066627814","7982.3277588628425","29.199690439842676","5.536208936623908","3061.0497180362945","283.0","113.0","7088.0","367.26740511388806","333.35125075715973","78.39714532668508","3.03802564467557","20","28","0","1","0","1"
"569","569","2","62","280.3982881002276","114.19870857038038","7676.99504095212","31.431805331426226","6.46366155373268","3460.3935680276527","274.0","113.0","6726.0","367.92279921266737","332.5099058261952","82.0690166934864","3.03802564467557","20","28","0","1","0","1"
"570","570","2","61","293.4230157279596","112.35937071333194","8111.966554458408","30.101731398208337","5.42065645604196","4826.224312656701","283.0","111.0","7578.0","366.96952734245144","334.5486156895189","81.87379533962441","3.03802564467557","20","28","0","1","0","1"
"571","571","1","60","280.68374579292373","111.02831865403328","9579.40433847174","30.38163066561055","5.214184539019675","5656.668432591618","268.0","110.0","8211.0","366.85786649519383","335.4907707556616","83.76488943474037","3.03802564467557","20","28","0","1","0","1"
"572","572","2","72","201.50601439116045","133.53974339846587","7078.067452294759","17.837778506433104","11.414192525522514","2055.1383030171064","197.0","132.0","6337.0","363.1200205798073","301.49625401352023","80.0945747074046","3.03802564467557","16","54","0","1","0","1"
"573","573","2","73","190.87301633479666","139.90774236304276","8284.333629592466","16.148295163498393","13.22601616547889","2638.863731409964","186.0","136.0","7888.0","361.8547307010814","302.5890682926197","82.54542081748598","3.03802564467557","16","54","0","1","0","1"
"574","574","2","74","182.96597556216813","143.67249837962552","8472.89745269451","15.817024745064627","13.029266487847465","2700.09345881518","178.0","140.0","8505.0","361.43833188854524","302.2177626916523","85.97032627149603","3.03802564467557","16","54","0","1","0","1"
"575","575","2","75","173.3896080645986","144.9971863751763","8927.321934025636","14.992490718109345","13.220496938162956","3237.6545981161144","171.0","142.0","8347.0","360.683746193188","299.88751881638717","83.55515092185126","3.03802564467557","16","54","0","1","0","1"
"576","576","2","76","167.5246825528798","149.44040386200015","10512.5101271621","12.88798774245072","14.250768022091185","2966.356931502812","166.0","146.0","9393.0","361.677902275655","297.3299400817838","77.81375370163377","3.03802564467557","16","54","0","1","0","1"
"577","577","2","80","149.31178029818852","175.1767941420443","12196.600831468211","11.098768981684819","17.885710036590847","4253.1887576386835","148.0","171.0","10982.0","357.7065190877451","286.8707106313844","78.77399840233196","3.03802564467557","16","54","0","1","0","1"
"578","578","2","77","161.84769884392983","155.75121166674282","9330.20121325783","12.57650989606031","15.467082107278852","2370.403298136454","159.0","152.0","9387.0","359.6270493141841","294.06818630986874","78.08463138413047","3.03802564467557","16","54","0","1","0","1"
"579","579","2","78","157.31881846210678","161.52842573075745","9874.740576559321","11.995714609094632","17.656865771363606","2994.0867350408143","156.0","157.0","9545.0","359.08379485928697","295.55999300172823","77.90863234283027","3.03802564467557","16","54","0","1","0","1"
"580","580","2","79","149.24007371387057","170.76953738492685","10735.642734473615","10.635752288719194","15.73204698333523","3510.6822674804453","148.0","166.0","9754.0","356.89676222551225","292.43367288720447","78.16047623669391","3.03802564467557","16","54","0","1","0","1"
"581","581","2","81","143.35507524118358","175.02302083611679","12519.81361717619","9.771575478004953","19.707415851237396","4497.3068772221495","142.0","172.0","11567.0","355.92154100461653","279.13062755452546","79.52519801778134","3.03802564467557","16","54","0","1","0","1"
