"Label","ID","Detection quality","Spot N links","Spot frame","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot gaussian-filtered intensity","Spot median intensity","Spot median intensity","Spot median intensity","Spot position","Spot position","Spot position","Spot radius","Spot sum intensity","Spot sum intensity","Spot sum intensity","Spot track ID","Track N spots","Honly","HtoL","checked","last peak"
"",""," "," "," ","Mean ch0","Mean ch1","Mean ch2","Std ch0","Std ch1","Std ch2","Median ch0","Median ch1","Median ch2","X","Y","Z"," ","Median ch0","Median ch1","Median ch2"," "," ","Tag","Tag","Tag","Tag"
"","","","","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(Counts)","","","","","",""
"696","696","","2","54","130.34459314261417","139.81927829763939","8809.31589172321","8.122015588552292","10.711735151266081","1636.5022233691157","129.0","141.0","8603.0","379.7363364658339","285.90400566965644","27.97875849411933","2.8966437973668793","75461.0","81274.0","5107941.0","4","55","0","1","1","1"
"697","697","","2","55","128.02090699674562","138.90540240082868","9192.900538295511","8.16920580547716","10.86842817758298","2299.0586427160324","128.0","140.0","8518.0","381.47481383998365","286.0526504663938","28.00304083991573","2.8966437973668793","74122.0","80501.0","5440136.0","4","55","0","1","1","1"
"698","698","","2","56","125.83218020965528","137.89178745999592","9891.368878183368","7.530170926318272","9.884708387951763","3610.1196928602862","125.0","138.0","8248.5","381.09081367052386","285.7780709154806","31.833828071550645","2.8966437973668793","70386.0","77132.0","5625220.0","4","55","0","1","1","1"
"699","699","","2","57","125.1681748151979","142.3703962288426","11018.48752746171","7.19056956098199","10.645736597432164","4673.772377668446","126.0","144.0","9964.0","381.0787549536885","282.9693754242157","31.38910909934891","2.8966437973668793","67620.0","77364.0","5858318.0","4","55","0","1","1","1"
"700","700","","2","58","124.48352812165234","146.18835711233754","12488.938755001653","6.971931402830704","12.2023132914566","3569.806517277893","124.5","147.5","13064.5","381.07875709086466","282.70148845480264","35.22036407189583","2.8966437973668793","72660.0","85301.0","7173033.0","4","55","0","1","1","1"
"701","701","","2","59","123.24285049014229","146.2130904868457","10759.786547684642","7.138051571657182","11.9332045423","2678.372130530489","123.0","147.0","11503.0","380.2834861476908","281.3359910484589","36.74696878017619","2.8966437973668793","71043.0","84374.0","6204930.0","4","55","0","1","1","1"
"702","702","","2","60","122.84906284250603","147.29127984653334","9818.448771368794","7.324726751076632","12.204638356078574","3369.599567459818","123.0","149.0","9403.0","380.72810554411126","282.2882830721307","38.83515438522632","2.8966437973668793","67063.0","80568.0","5344689.0","4","55","0","1","1","1"
"703","703","","2","61","122.94380307492692","156.12525453794288","8069.747819309511","7.150412779109272","14.783142320504858","4368.58763116797","123.0","156.0","7252.5","380.2394196273044","278.857449529524","38.29172468305854","2.8966437973668793","71622.0","90547.0","4670078.0","4","55","0","1","1","1"
"704","704","","2","62","122.13157374701724","154.46472376252476","6933.838605747223","7.013472945937302","15.039922438319634","4481.111324426355","122.0","157.0","4903.5","380.04407011272673","277.913177865108","40.46671074829687","2.8966437973668793","65498.0","82910.0","3863099.0","4","55","0","1","1","1"
"705","705","","2","63","122.03458584232126","156.53802628884546","10538.28634246243","6.965989762389428","14.83433749571968","5327.894075549531","122.0","158.0","9640.0","380.23606731226874","278.4121150492723","33.37912291954107","2.8966437973668793","69316.0","88970.0","5866115.0","4","55","0","1","1","1"
"706","706","","2","64","120.2874014391702","150.24002883016254","9936.467928004668","6.593556863477168","12.788535514222232","4617.355415728583","120.0","152.5","9344.5","379.90603381921466","275.13664797764494","32.86036125750638","2.8966437973668793","65498.0","81640.0","5300575.0","4","55","0","1","1","1"
"707","707","","2","65","120.91735486414653","151.2472821088081","12133.85711446888","6.927914541252097","13.129771277371708","6080.4367410699715","120.0","152.0","11152.0","380.51920579540723","270.76487743264715","32.16842191190234","2.8966437973668793","70274.0","88163.0","6877059.0","4","55","0","1","1","1"
"708","708","","2","66","121.44796176632983","155.49159052367227","11505.095100787536","6.881272747545602","13.910048886387306","6235.08171987135","122.0","158.0","9835.5","383.9737980961969","264.2117495272111","35.50872664670894","2.8966437973668793","69956.0","89506.0","6362139.0","4","55","0","1","1","1"
"709","709","","1","67","120.87801525653535","157.24714785030756","8686.297997025331","6.763488566410856","14.489444352369556","5249.6578902345","120.0","160.0","6611.0","381.0001736727019","259.8353451607836","37.717495445827986","2.8966437973668793","66613.0","86333.0","4792361.0","4","55","0","1","1","1"
"710","710","","2","48","144.9813240494097","135.75115956624458","8586.048318661205","9.799423252827154","9.680475781847164","2437.676956329873","145.0","137.0","7908.0","363.70032830532966","282.5471998780495","36.0141975114578","2.8966437973668793","78371.0","73550.0","4770320.0","18","55","0","1","1","1"
"711","711","","2","49","144.0104561499527","137.75621879095806","8928.112709139776","9.850501459119078","10.174305035298728","2064.5165335025836","144.0","138.0","8216.0","365.5702126594813","277.1434458598365","36.69351552295112","2.8966437973668793","84059.0","80135.0","5314861.0","18","55","0","1","1","1"
"712","712","","2","50","140.30198326457068","140.1810639223882","8170.519338071439","9.047106356920441","11.818804725094347","2551.1966931446773","140.0","140.0","7606.5","364.7223634415963","268.6026317502471","41.3810980260539","2.8966437973668793","81226.0","80694.0","4741564.0","18","55","0","1","1","1"
"713","713","","2","51","139.47506413714225","142.87534177245442","7042.447098888299","8.96932931509269","11.744249216673039","1914.802587093856","139.0","144.0","6360.0","365.026291289848","259.73199533112785","43.47483295310833","2.8966437973668793","76133.0","77846.0","3881830.0","18","55","0","1","1","1"
"714","714","","2","52","136.21141478756084","144.93583432573837","6681.868602506841","9.294491607165426","12.460605658205802","2030.066241638","136.0","146.0","5913.0","366.570962813315","254.39444072931886","45.72600518491393","2.8966437973668793","78853.0","83675.0","3875522.0","18","55","0","1","1","1"
"715","715","","2","53","133.8649718061266","146.45243185169943","7659.228834056636","8.804222369125885","12.60771799684001","2328.830328466668","134.0","148.0","6812.0","365.7689916212811","251.58910607517495","45.28147905988054","2.8966437973668793","75194.0","81885.0","4358015.0","18","55","0","1","1","1"
"716","716","","2","54","133.18307567077954","144.44288998781155","9823.680560114688","8.795373766246644","11.785019888529542","3507.509129069193","132.0","147.0","8825.5","364.84535581550847","252.43427832483218","43.456107858581504","2.8966437973668793","71998.0","78044.0","5394820.0","18","55","0","1","1","1"
"717","717","","2","55","130.2480705397006","146.47562953573723","8437.648249886452","8.132705501446859","13.412141806036106","2120.532279981034","131.0","148.0","7691.5","365.0990198521463","252.25059804549903","45.16658238939927","2.8966437973668793","71378.0","79944.0","4666661.0","18","55","0","1","1","1"
"718","718","","2","56","129.92209947823443","143.97268580939652","7542.789109999539","8.175810264180074","12.56332463738062","1861.4165538260484","129.0","146.0","7002.0","363.74838270895845","251.69468861352007","47.636148676295285","2.8966437973668793","74398.0","82095.0","4338358.0","18","55","0","1","1","1"
"719","719","","2","57","129.52952559548643","147.17122906266292","9377.172098492336","7.344947907598562","12.680473504802649","3433.291665343647","130.0","150.0","8882.0","364.61617343542974","249.22713915049192","52.56748737629665","2.8966437973668793","69767.0","79218.0","5152203.0","18","55","0","1","1","1"
"720","720","","2","58","129.3609096326468","152.44699911342767","8097.751747666866","8.231612309494336","14.501430531211076","2341.9413356259306","129.0","156.0","7213.0","364.96329368540415","249.2385256978772","55.039605976386575","2.8966437973668793","73773.0","87056.0","4634383.0","18","55","0","1","1","1"
"721","721","","2","59","127.83881276520874","151.53925976956995","8866.021814262751","7.694852008641794","13.765843941750711","2323.2657417443625","128.0","154.0","8540.0","365.39370709773203","248.2934074164591","57.50443469330538","2.8966437973668793","73472.0","86861.0","5123284.0","18","55","0","1","1","1"
"722","722","","2","60","127.97140561785304","151.7969115399101","10070.400665934727","7.658618793806581","12.611049290625507","3382.9011184252463","128.0","155.0","9180.0","368.30740780257076","248.79290482132208","59.90431936959138","2.8966437973668793","68568.0","81640.0","5658712.0","18","55","0","1","1","1"
"723","723","","2","61","127.6073069973542","152.2961641361285","11760.661834749682","7.441625692393548","13.807641968652144","3848.839648753793","128.0","153.0","11573.0","367.5751418028653","246.51785929617145","57.96603491462438","2.8966437973668793","73303.0","87599.0","6822983.0","18","55","0","1","1","1"
"724","724","","2","62","126.6653122690313","157.92527114759335","12648.32485079092","7.727128715654811","13.298007703162703","4604.995052320306","126.5","160.0","12541.5","368.03887248013444","245.19013908323197","60.42794767827473","2.8966437973668793","72637.0","90551.0","7240346.0","18","55","0","1","1","1"
"725","725","","2","63","126.6993364782708","160.77019522814945","12401.03869526016","7.605963752532468","14.54201698495458","5257.555433722976","126.5","161.0","10749.5","367.21455140970255","245.7386412209622","54.9175955002845","2.8966437973668793","73441.0","92956.0","7380077.0","18","55","0","1","1","1"
"726","726","","2","64","126.16403807428183","166.36522195455373","14569.209399877627","7.418173566612112","14.911288053633719","5000.193273593199","126.0","169.0","14007.0","367.44324084200645","242.01345188759257","58.318136363540944","2.8966437973668793","69249.0","91501.0","7830324.0","18","55","0","1","1","1"
"727","727","","2","65","125.07566210192648","164.25266290537354","12028.202177982368","7.482696036889204","15.33702688162283","4432.222087144985","125.0","165.0","10911.5","368.689012727071","237.79503131130156","57.65074934976899","2.8966437973668793","72807.0","95315.0","7026340.0","18","55","0","1","1","1"
"728","728","","1","66","126.65866399767968","162.826794102564","8604.152280131331","7.732442021349065","13.44324563078191","2687.521228746289","127.0","165.0","8119.0","372.769090520867","231.37997078372442","56.6367755522563","2.8966437973668793","70991.0","91273.0","4780695.0","18","55","0","1","1","1"
"729","729","","2","52","241.20453954656432","119.35012017970172","10298.052380594323","44.26006716830512","7.505894539097269","5313.828072674089","248.0","119.0","8491.0","383.5429235282528","319.6392154217399","34.67485151916918","2.8966437973668793","131272.0","65277.0","5809386.0","2","43","0","1","1","1"
"730","730","","2","53","226.73825101357397","119.71728595696561","10785.226930231422","36.83399379282887","7.5786276965156505","6015.246444031652","228.0","120.0","8792.5","383.06225085968623","318.0700535867361","34.509904790972506","2.8966437973668793","123468.0","64897.0","6006127.0","2","43","0","1","1","1"
"731","731","","2","54","214.4769071036012","121.57061499551654","8549.913422987622","28.83536274254713","7.627330098809462","3448.4930319987698","220.0","123.0","7443.0","382.93369589860623","317.55660570497395","33.49017129525913","2.8966437973668793","123790.0","70183.0","5063253.0","2","43","0","1","1","1"
"732","732","","2","55","211.69246137170998","124.63417162121142","7891.65526990089","26.073941051564812","8.416398861283554","2469.139758657424","215.5","126.0","7337.5","382.93369589860623","317.55660570497395","33.49017129525913","2.8966437973668793","122519.0","71882.0","4629128.0","2","43","0","1","1","1"
"733","733","","2","51","265.4936547530732","116.35119720761388","10604.646054941571","38.55742585689909","6.643807936654616","3719.1922025691915","269.0","117.0","10670.0","382.6138717777212","324.04994380588744","35.06040830527863","2.8966437973668793","155658.0","67408.0","6082218.0","2","43","0","1","1","1"
"734","734","","2","50","265.4568268907887","116.08677920744945","11526.281632309529","38.45166723844337","7.308059073335744","4206.0575439527","273.0","116.0","10486.0","382.03156809807297","331.7656677305532","33.28017736148682","2.8966437973668793","149697.0","64939.0","6602012.0","2","43","0","1","1","1"
"735","735","","2","49","265.88012134974105","114.53313886064291","9700.577140779402","44.91995463269241","6.082302117233274","2702.7298882350206","274.0","115.0","8763.0","380.5532480541392","338.99492144022787","28.803419045610426","2.8966437973668793","150170.0","64512.0","5549333.0","2","43","0","1","1","1"
"736","736","","2","48","274.11377893849357","113.25477851040951","8742.878058448585","48.5692535815928","6.160650418266844","3318.5700327526283","280.0","113.0","7379.0","379.9135361840907","345.3123044206199","27.255827658072043","2.8966437973668793","151864.0","63150.0","4954547.0","2","43","0","1","1","1"
"737","737","","2","47","260.85601887361764","111.08417827017092","8585.42941175719","43.799158321572456","5.395764800005788","2289.742604659483","263.0","111.0","8636.0","379.4469913924277","347.04552267916483","27.407321190108114","2.8966437973668793","151862.0","64096.0","4859397.0","2","43","0","1","1","1"
"738","738","","2","46","260.86475239753685","110.39411482528593","9325.40983769763","37.1350700325135","5.1106919981315215","3655.238326368634","266.0","110.0","9547.0","379.91758457074667","349.17315591822523","31.79148824460929","2.8966437973668793","148006.0","62442.0","5014630.0","2","43","0","1","1","1"
"739","739","","2","45","238.67699763473877","108.70544407080777","8044.195274779817","42.3540043315509","4.708137992153863","3459.411248437694","241.5","109.0","7944.0","379.45507761187804","351.85066604382786","32.025551498682674","2.8966437973668793","137478.0","62674.0","4661045.0","2","43","0","1","1","1"
"740","740","","2","44","232.67169562817952","108.61344386359826","5816.522295275827","30.141657674128236","4.423494861305332","1722.9982952752734","238.0","108.0","5439.0","379.93104401339434","352.320795475084","32.06672065140032","2.8966437973668793","134592.0","62482.0","3333909.0","2","43","0","1","1","1"
"741","741","","2","43","208.38552619789098","108.27348145595252","6097.889915179482","20.02375383320001","4.277964287753417","2314.4697739412395","212.0","108.0","4866.5","379.0557309148129","353.02766943844193","34.3086976262594","2.8966437973668793","113563.0","58928.0","3257718.0","2","43","0","1","1","1"
"742","742","","2","42","201.457226487173","108.16876314041201","6229.155722757899","21.451400770978847","4.4680872134264655","2118.93898465178","203.0","108.0","5997.0","378.9004403083027","353.6578695172379","34.363782677051276","2.8966437973668793","109643.0","58922.0","3331573.0","2","43","0","1","1","1"
"743","743","","1","41","188.61535097711075","106.91406659193149","9239.670996563296","19.281351477184497","3.8202038568774506","4309.843230973175","190.5","107.0","9754.5","378.3012721349587","354.7591527105017","31.568858467501453","2.8966437973668793","100679.0","57545.0","4478790.0","2","43","0","1","1","1"
"744","744","","2","56","191.1765828718118","124.12863072170438","9819.971824363673","20.733550341012045","8.65365061137689","3559.812300286245","193.5","125.0","8987.5","382.55454921000035","317.23557118523684","36.353337171335525","2.8966437973668793","109534.0","71184.0","5772363.0","2","43","0","1","1","1"
"745","745","","2","57","179.43031816594458","125.23516891810442","10792.116401486783","17.36515572338007","8.111695292582192","4025.0978272604475","182.0","125.5","10403.0","383.17997797730413","314.57881162535415","38.21496905945388","2.8966437973668793","105657.0","73481.0","6367167.0","2","43","0","1","1","1"
"746","746","","2","58","158.22114831024987","125.62660653583882","9794.275000789994","15.495494378627864","9.595057202540357","2196.385702027753","160.0","126.0","9665.0","383.17997797730413","314.57881162535415","38.21496905945388","2.8966437973668793","93022.0","73796.0","5839365.0","2","43","0","1","1","1"
"747","747","","2","59","151.89368004404005","128.6539024102597","10441.868194903818","12.734972086224618","9.998587639232433","3404.9308396148726","152.0","129.0","10354.0","383.56760775793646","314.3179313444608","40.89019310217135","2.8966437973668793","86115.0","72461.0","5991358.0","2","43","0","1","1","1"
"748","748","","2","60","145.96748987685808","129.46133989250828","8894.442554754112","11.163666883416301","9.245302842079916","2651.874288098994","146.0","130.0","8675.5","383.76780064436457","314.97125485020825","43.83820654730364","2.8966437973668793","82876.0","73414.0","5028559.0","2","43","0","1","1","1"
"749","749","","2","61","143.0833588978471","130.30492332009533","8265.62718554604","11.59405377204466","9.498689191282018","2700.182065543004","143.0","130.0","7582.0","383.7605450870085","314.247689286838","41.654868235379","2.8966437973668793","81153.0","73622.0","4714330.0","2","43","0","1","1","1"
"750","750","","2","62","136.57476105065257","131.00853997285716","8979.683241869192","10.29206183781558","9.618513137291709","2881.439824511926","136.0","132.0","8132.0","384.2288450011597","312.3940748626454","42.64924847964511","2.8966437973668793","79322.0","76331.0","5238023.0","2","43","0","1","1","1"
"751","751","","2","63","136.2292001433069","134.2476660343963","12723.817860065032","9.380501315112156","9.749841732979798","3861.601785493197","136.0","135.0","13114.0","383.70288721297715","312.220296439509","39.165632317948074","2.8966437973668793","74357.0","73582.0","6845291.0","2","43","0","1","1","1"
"752","752","","2","64","129.69693868749368","137.68241606122325","12898.160076694767","8.240034657593345","10.838075703023724","4456.594294752914","129.0","137.0","13105.0","383.3727898081177","308.9166192396557","38.876715429684836","2.8966437973668793","70601.0","75305.0","7004137.0","2","43","0","1","1","1"
"753","753","","2","65","131.09029775314033","141.64649919995816","12626.40882533879","8.237246632200595","11.763955556441612","3700.888913088739","131.0","144.0","13594.0","383.03596268193456","304.03912226137294","38.45018233802609","2.8966437973668793","75673.0","82093.0","7217043.0","2","43","0","1","1","1"
"754","754","","2","66","125.92197424552107","138.5233510373851","10452.715244809293","7.614223430630487","10.958107706987889","3082.0096539164556","125.0","140.0","10601.0","387.432553657751","297.7250224597777","37.898637580301305","2.8966437973668793","72348.0","79968.0","6007575.0","2","43","0","1","1","1"
"755","755","","2","67","127.80576881618222","144.2464232570408","9633.815327862972","7.869952444472319","11.855998925177852","2781.3250079564436","128.0","145.0","9595.0","385.23455599947846","293.271241483257","43.41604010608374","2.8966437973668793","69335.0","78371.0","5218010.0","2","43","0","1","1","1"
"756","756","","2","49","431.8522879543532","116.04286806451367","4475.042483163938","87.19525280069962","6.159157122600142","1062.497687978232","460.0","117.0","4389.0","367.75192800431176","332.83669865384536","33.14087952296049","2.8966437973668793","237515.0","63358.0","2446622.0","14","26","0","1","1","1"
"757","757","","2","48","243.97159870419705","111.01220398118788","8162.419676554178","30.060018227948316","5.1726138032992655","3061.184877004994","253.0","111.0","7633.0","385.8478152414025","332.8727572469194","40.39504443252964","2.8966437973668793","131064.0","60284.0","4444222.0","5","41","0","1","1","1"
"758","758","","2","49","236.48866193937698","111.95772090285014","7856.36284287381","27.851363986048913","5.32220957792056","3893.989585917752","246.0","112.0","6629.0","387.69091800500155","327.6371794781502","41.67222256114005","2.8966437973668793","132801.0","63430.0","4478648.0","5","41","0","1","1","1"
"759","759","","2","47","264.9937190267441","109.60896161012681","7256.8061941839715","30.488002486364937","4.657217404600433","2967.9247146368716","274.0","109.0","6585.0","385.22126903830275","334.13450173935973","40.505291672980725","2.8966437973668793","144052.0","59582.0","3875573.0","5","41","0","1","1","1"
"760","760","","2","46","293.33078294816323","109.8328385744624","4959.584399673018","41.84015342587178","4.642123914436746","1396.7564503492556","310.0","110.0","4631.0","385.9324784537349","336.4602463423901","46.79439537944851","2.8966437973668793","163057.0","61168.0","2782894.0","5","41","0","1","1","1"
"761","761","","2","45","318.51711090961146","109.69162461523463","6411.242843741828","46.73873847236483","4.457268905412386","2901.666137271583","334.0","109.0","5556.0","384.1993818132249","337.5693140289569","46.89115098559573","2.8966437973668793","178720.0","62215.0","3675772.0","5","41","0","1","1","1"
"762","762","","2","44","338.3987099754527","108.77980303643258","4178.265987605964","53.330016550206125","4.1547860079713805","711.793855968651","361.0","109.0","3983.0","385.4712194349021","339.2960723191935","47.017430445416856","2.8966437973668793","192702.0","62336.0","2380584.0","5","41","0","1","1","1"
"763","763","","2","50","214.86927300021722","113.17024201377","9943.53777888109","26.039717524386283","5.541266779507662","3461.5121814515473","221.0","113.0","9239.0","388.1171138561607","319.36207252173705","44.96384818076536","2.8966437973668793","114063.0","60677.0","5413586.0","5","41","0","1","1","1"
"764","764","","2","51","192.37449964005629","114.06633483092143","14580.94372503903","19.56273577602159","6.029554839892457","7546.552613072689","193.0","114.0","12949.0","387.60884479229026","311.33760815401973","44.262121251749264","2.8966437973668793","112601.0","66660.0","8400655.0","5","41","0","1","1","1"
"765","765","","2","52","184.41282429681246","116.87816140322319","9716.121878217742","18.166450735583236","7.915168068788934","4438.514605267213","189.5","117.0","8401.5","388.68348337521246","306.9747659038154","47.618566908893044","2.8966437973668793","104234.0","66475.0","5576671.0","5","41","0","1","1","1"
"766","766","","2","53","173.1542899049041","116.80244936247612","10019.483371961041","15.501909125674521","7.103550017704217","3992.773638153763","174.0","117.0","9294.5","387.72144984731636","303.6657049285589","47.44532498490352","2.8966437973668793","98831.0","67159.0","5846403.0","5","41","0","1","1","1"
"767","767","","2","54","162.8927337509564","117.90022077570582","8529.338568620862","13.598412290544234","7.293292904455828","2584.8207172780526","163.0","118.0","8262.0","387.14842329569103","304.4094387609376","44.420644892566045","2.8966437973668793","93951.0","68128.0","4851608.0","5","41","0","1","1","1"
"768","768","","2","55","155.65771212952498","120.46874371140183","10362.982574893162","12.342153472662543","8.19462859338537","3638.007115585876","157.0","120.0","10443.5","388.72016907028353","302.50952052680884","44.32113157503418","2.8966437973668793","91107.0","70240.0","6255944.0","5","41","0","1","1","1"
"769","769","","2","56","151.3310089814892","121.3616293438838","9739.332610607933","11.550602912193437","8.133791969244921","2005.2515285876605","152.0","122.0","9653.0","387.5872382789461","302.4876686042294","45.261537782906906","2.8966437973668793","84606.0","67587.0","5471374.0","5","41","0","1","1","1"
"770","770","","2","57","144.51824454467268","122.3461085310909","9438.037637035382","10.582626624499982","7.766939979608404","2933.594414120152","145.0","123.0","8467.0","387.0880116447245","298.75318649741206","46.72597531979017","2.8966437973668793","79732.0","67536.0","5174005.0","5","41","0","1","1","1"
"771","771","","2","58","138.1931742715761","123.4537082736037","11698.142386501204","9.204044338571151","8.75706301284631","4143.507447296335","138.0","123.0","11024.0","387.6671161523554","298.52239429693566","49.21097968213015","2.8966437973668793","77815.0","69387.0","6269469.0","5","41","0","1","1","1"
"772","772","","2","59","135.87558117323647","125.84905331150475","9338.871838918638","9.344161629056364","8.840852029322969","3541.007737557722","135.0","127.0","8686.0","387.6671161523554","298.52239429693566","49.21097968213015","2.8966437973668793","76479.0","70731.0","5324279.0","5","41","0","1","1","1"
"773","773","","2","60","133.49927369973292","128.0020408958689","10029.55066411463","8.557761004518001","8.999645058883486","3600.0943908457875","133.0","130.0","8571.0","389.01445973129813","298.2514261972633","52.46293702469635","2.8966437973668793","72143.0","69170.0","5482299.0","5","41","0","1","1","1"
"774","774","","2","61","132.60043686594673","131.1984561725798","8372.050169376998","8.685604104861905","8.750518791520447","2019.303061473388","133.0","132.0","8194.0","387.5905974819897","297.78417656410943","52.438502243800585","2.8966437973668793","71743.0","70866.0","4476768.0","5","41","0","1","1","1"
"775","775","","2","62","130.95190000355802","135.41999904411915","9883.27400420423","8.356508671230547","10.522964990899185","4022.9679263199264","131.0","134.0","8703.5","384.8835999662842","294.7495674074019","54.740240866011966","2.8966437973668793","75914.0","78224.0","5752296.0","5","41","0","1","1","1"
"776","776","","2","63","130.22150907262622","133.76948188444754","11655.859980293293","8.106452903888853","8.73717811539336","4058.9641020749978","130.0","135.0","11352.5","382.2061521672951","293.4105193106575","49.600509080287175","2.8966437973668793","69474.0","71428.0","6219162.0","5","41","0","1","1","1"
"777","777","","2","64","129.57200766129745","138.07532494412135","13214.857183434338","7.962387946679676","11.563351788323684","5378.394462058653","129.0","139.0","12489.5","381.86667581908125","289.0583001883026","52.730549806450306","2.8966437973668793","71545.0","76099.0","7167632.0","5","41","0","1","1","1"
"778","778","","2","65","127.39844990269843","136.073767031065","11939.958148736167","7.631380404604432","10.32205974998474","4952.470332430531","127.0","137.0","11401.0","381.978241456378","285.42401818558034","50.596625596130146","2.8966437973668793","72683.0","77439.0","6874477.0","5","41","0","1","1","1"
"779","779","","2","66","125.95566873662861","139.80413276764398","14458.970672588512","7.355347752908304","10.558099357938667","5809.458312292071","127.0","140.0","14907.0","384.2919532889952","278.31302987752247","52.41191492180495","2.8966437973668793","68219.0","75675.0","7223917.0","5","41","0","1","1","1"
"780","780","","2","67","123.09691340673429","131.34499160062924","13274.597921168985","7.092229446784686","8.936267620445063","5142.318909436963","122.5","132.0","13843.0","382.53125484544574","272.9563667995098","52.13147758652234","2.8966437973668793","68463.0","72976.0","7276974.0","5","41","0","1","1","1"
"781","781","","2","68","123.73668688289189","138.91210320607152","12449.288519521815","6.836888005948692","10.480406651657248","4763.166501395185","124.0","140.0","12571.5","382.8777624273421","263.4891498828387","59.523404247064626","2.8966437973668793","71973.0","80820.0","7309686.0","5","41","0","1","1","1"
"782","782","","2","62","207.03602359758926","152.37212233740547","9147.698361594297","29.293706160239097","15.898505041659888","2997.594118857696","217.0","154.0","8775.5","368.0554461667896","304.87884301576133","49.376062756121975","2.8966437973668793","112259.0","82016.0","5075849.0","14","26","0","1","1","1"
"783","783","","2","63","182.81521609318338","153.20145552118836","10035.347620483191","19.703041492339977","13.605470862939395","3699.6181283407986","188.0","156.0","9237.0","366.7700397179989","303.8249159290694","42.447613046570176","2.8966437973668793","104765.0","87579.0","5742015.0","14","26","0","1","1","1"
"784","784","","2","64","173.53788483041353","161.4153509201221","12632.391923894103","18.704699869968582","18.229381407107393","5626.657241611636","177.0","164.0","12761.5","367.38821584115976","301.11336664515954","45.30265361969728","2.8966437973668793","97021.0","89981.0","6930749.0","14","26","0","1","1","1"
"785","785","","2","65","162.045235941692","159.16780467900767","14008.82728719367","15.897546477997668","16.741571781166396","5768.806087634685","167.0","160.0","13095.0","368.80702460726246","297.8376500232526","43.33305864257295","2.8966437973668793","88375.0","86555.0","7575048.0","14","26","0","1","1","1"
"786","786","","2","5","542.6841646917817","107.54511154090137","7311.734550325964","46.45586141148228","3.409586623606332","2559.3850307078546","542.0","107.0","6572.0","362.3760140698026","383.44032492589037","115.72935296767217","1.8863749027795975","86277.0","17081.0","1162846.0","3","49","0","1","1","1"
"787","787","","2","69","123.71081723594804","135.96970301284927","8607.241837531401","7.211837874564406","10.387555891789104","2709.8288259527585","122.0","137.0","8755.0","382.90493432526296","260.0498362800606","50.78554093950811","2.8966437973668793","68123.0","74804.0","4676658.0","5","41","0","1","1","1"
"788","788","","1","70","121.95610419234961","133.90381863346246","11680.77425218756","7.022893581251174","10.477501103935053","3412.5396901773","122.0","134.0","11266.0","383.7963150107292","258.40334617850596","52.77134084283452","2.8966437973668793","68268.0","74829.0","6607827.0","5","41","0","1","1","1"
"789","789","","2","54","443.2954641248884","125.57781540942977","11782.56619498619","105.19679121362465","9.47230822814982","4435.239302492012","462.0","126.0","11646.5","365.83450711475115","311.13371976925345","36.809185006667086","2.8966437973668793","256047.0","72886.0","6827180.0","14","26","0","1","1","1"
"790","790","","2","53","437.14665209372305","124.56088563088716","7313.49218234684","123.3721598430767","8.87294177412395","3202.892138391519","436.0","125.0","6774.0","366.2973851413412","309.9627933994507","39.80039922427287","2.8966437973668793","250894.0","72166.0","4340307.0","14","26","0","1","1","1"
"791","791","","2","52","489.4034446841527","120.55040454691047","6257.303308379697","112.76501887962944","7.612596934090435","2513.438992626766","527.0","120.0","5524.0","367.89447494582873","314.05655693347137","40.042324385351804","2.8966437973668793","277409.0","68523.0","3571153.0","14","26","0","1","1","1"
"792","792","","2","55","379.24807188514205","129.76728826947758","12224.691735853494","105.14806529528975","10.312042072523282","3644.707269441777","392.0","130.0","13239.0","365.83450711475115","311.13371976925345","36.809185006667086","2.8966437973668793","215930.0","75280.0","7067234.0","14","26","0","1","1","1"
"793","793","","2","56","369.09119870041667","136.5037527643757","10511.628277420483","87.07204361188596","11.085785833530121","3878.855301427962","376.5","137.0","9845.5","365.13261063894765","309.66295318030114","42.79007116792284","2.8966437973668793","213215.0","79369.0","6161125.0","14","26","0","1","1","1"
"794","794","","2","57","338.21127594141143","137.3887025979101","9882.124284096224","82.43042220550446","12.56643107697159","3528.384260242924","368.0","139.0","9760.0","365.7723471314505","306.7985514487745","44.770118462513246","2.8966437973668793","187823.0","76262.0","5682235.0","14","26","0","1","1","1"
"795","795","","2","58","289.8266663338643","142.50595814464157","9160.47238699535","63.905916477035625","13.939723799326078","2714.7084849540965","322.5","146.0","8292.5","365.61640843304383","307.2726668233196","44.79218550389643","2.8966437973668793","160051.0","78204.0","5089888.0","14","26","0","1","1","1"
"796","796","","2","59","277.3497631393261","146.27873930281254","9974.533996159214","55.27551613206805","14.444881083386507","3783.7752279050806","305.5","149.0","8533.0","366.0040382136762","307.01178654242625","47.4674095466139","2.8966437973668793","158896.0","84013.0","5813073.0","14","26","0","1","1","1"
